'EPIC GC Atmion.PG.MV Log File

'Date,GC Atmion.PG.MV
08/06/2023 04:17:11.530,8.60E-09
08/06/2023 04:17:12.552,8.80E-09
08/06/2023 04:17:13.561,8.80E-09
08/06/2023 04:17:14.573,8.80E-09
08/06/2023 04:17:15.582,8.80E-09
08/06/2023 04:17:16.606,8.90E-09
08/06/2023 04:17:17.629,9.00E-09
08/06/2023 04:17:18.648,9.00E-09
08/06/2023 04:17:19.667,9.00E-09
08/06/2023 04:17:20.676,9.10E-09
08/06/2023 04:17:21.684,9.10E-09
08/06/2023 04:17:22.694,9.10E-09
08/06/2023 04:17:23.707,9.20E-09
08/06/2023 04:17:24.732,9.20E-09
08/06/2023 04:17:25.742,9.20E-09
08/06/2023 04:17:26.766,9.20E-09
08/06/2023 04:17:27.776,9.30E-09
08/06/2023 04:17:28.789,9.40E-09
08/06/2023 04:17:29.798,9.40E-09
08/06/2023 04:17:30.820,9.40E-09
08/06/2023 04:17:31.830,9.40E-09
08/06/2023 04:17:32.840,9.40E-09
08/06/2023 04:17:33.852,9.40E-09
08/06/2023 04:17:34.862,9.40E-09
08/06/2023 04:17:35.886,9.40E-09
08/06/2023 04:17:36.897,9.40E-09
08/06/2023 04:17:37.911,9.40E-09
08/06/2023 04:17:38.933,9.80E-09
08/06/2023 04:17:39.957,9.90E-09
08/06/2023 04:17:40.978,9.90E-09
08/06/2023 04:17:41.989,9.90E-09
08/06/2023 04:17:42.999,1.00E-08
08/06/2023 04:17:44.021,1.00E-08
08/06/2023 04:17:45.029,1.00E-08
08/06/2023 04:17:46.041,1.00E-08
08/06/2023 04:17:47.062,1.00E-08
08/06/2023 04:17:48.072,1.00E-08
08/06/2023 04:17:49.083,1.00E-08
08/06/2023 04:17:50.105,1.00E-08
08/06/2023 04:17:51.127,1.00E-08
08/06/2023 04:17:52.137,1.00E-08
08/06/2023 04:17:53.149,1.00E-08
08/06/2023 04:17:54.173,1.10E-08
08/06/2023 04:17:55.195,1.10E-08
08/06/2023 04:17:56.208,1.10E-08
08/06/2023 04:17:57.216,1.10E-08
08/06/2023 04:17:58.239,1.10E-08
08/06/2023 04:17:59.267,1.10E-08
08/06/2023 04:18:00.298,1.10E-08
08/06/2023 04:18:01.309,1.10E-08
08/06/2023 04:18:02.322,1.10E-08
08/06/2023 04:18:03.338,1.10E-08
08/06/2023 04:18:04.359,1.10E-08
08/06/2023 04:18:05.379,1.10E-08
08/06/2023 04:18:06.390,1.10E-08
08/06/2023 04:18:07.398,1.10E-08
08/06/2023 04:18:08.410,1.10E-08
08/06/2023 04:18:09.432,1.10E-08
08/06/2023 04:18:10.452,1.10E-08
08/06/2023 04:18:11.461,1.10E-08
08/06/2023 04:18:12.471,1.10E-08
08/06/2023 04:18:13.478,1.10E-08
08/06/2023 04:18:14.488,1.20E-08
08/06/2023 04:18:15.506,1.20E-08
08/06/2023 04:18:16.515,1.20E-08
08/06/2023 04:18:17.539,1.20E-08
08/06/2023 04:18:18.548,1.20E-08
08/06/2023 04:18:19.556,1.20E-08
08/06/2023 04:18:20.572,1.20E-08
08/06/2023 04:18:21.585,1.20E-08
08/06/2023 04:18:22.593,1.20E-08
08/06/2023 04:18:23.604,1.20E-08
08/06/2023 04:18:24.629,1.20E-08
08/06/2023 04:18:25.647,1.20E-08
08/06/2023 04:18:26.657,1.20E-08
08/06/2023 04:18:27.666,1.20E-08
08/06/2023 04:18:28.674,1.20E-08
08/06/2023 04:18:29.696,1.30E-08
08/06/2023 04:18:30.715,1.30E-08
08/06/2023 04:18:31.725,1.30E-08
08/06/2023 04:18:32.737,1.30E-08
08/06/2023 04:18:33.745,1.30E-08
08/06/2023 04:18:34.756,1.30E-08
08/06/2023 04:18:35.782,1.30E-08
08/06/2023 04:18:36.804,1.30E-08
08/06/2023 04:18:37.822,1.30E-08
08/06/2023 04:18:38.836,1.30E-08
08/06/2023 04:18:39.850,1.30E-08
08/06/2023 04:18:40.863,1.30E-08
08/06/2023 04:18:41.871,1.40E-08
08/06/2023 04:18:42.879,1.40E-08
08/06/2023 04:18:43.896,1.40E-08
08/06/2023 04:18:44.921,1.40E-08
08/06/2023 04:18:45.932,1.40E-08
08/06/2023 04:18:46.942,1.40E-08
08/06/2023 04:18:47.953,1.40E-08
08/06/2023 04:18:48.977,1.40E-08
08/06/2023 04:18:49.985,1.40E-08
08/06/2023 04:18:51.006,1.40E-08
08/06/2023 04:18:52.014,1.40E-08
08/06/2023 04:18:53.026,1.40E-08
08/06/2023 04:18:54.045,1.50E-08
08/06/2023 04:18:55.068,1.50E-08
08/06/2023 04:18:56.094,1.50E-08
08/06/2023 04:18:57.116,1.50E-08
08/06/2023 04:18:58.139,1.50E-08
08/06/2023 04:18:59.155,1.50E-08
08/06/2023 04:19:00.175,1.50E-08
08/06/2023 04:19:01.185,1.50E-08
08/06/2023 04:19:02.220,1.50E-08
08/06/2023 04:19:03.229,1.50E-08
08/06/2023 04:19:04.250,1.50E-08
08/06/2023 04:19:05.261,1.60E-08
08/06/2023 04:19:06.283,1.60E-08
08/06/2023 04:19:07.307,1.60E-08
08/06/2023 04:19:08.327,1.60E-08
08/06/2023 04:19:09.336,1.60E-08
08/06/2023 04:19:10.350,1.60E-08
08/06/2023 04:19:11.372,1.60E-08
08/06/2023 04:19:12.392,1.60E-08
08/06/2023 04:19:13.412,1.60E-08
08/06/2023 04:19:14.425,1.60E-08
08/06/2023 04:19:15.448,1.70E-08
08/06/2023 04:19:16.470,1.70E-08
08/06/2023 04:19:17.494,1.70E-08
08/06/2023 04:19:18.514,1.70E-08
08/06/2023 04:19:19.521,1.70E-08
08/06/2023 04:19:20.536,1.70E-08
08/06/2023 04:19:21.558,1.70E-08
08/06/2023 04:19:22.581,1.70E-08
08/06/2023 04:19:23.603,1.70E-08
08/06/2023 04:19:24.624,1.80E-08
08/06/2023 04:19:25.634,1.80E-08
08/06/2023 04:19:26.655,1.80E-08
08/06/2023 04:19:27.681,1.80E-08
08/06/2023 04:19:28.702,1.80E-08
08/06/2023 04:19:29.723,1.80E-08
08/06/2023 04:19:30.739,1.80E-08
08/06/2023 04:19:31.758,1.80E-08
08/06/2023 04:19:32.769,1.80E-08
08/06/2023 04:19:33.786,1.90E-08
08/06/2023 04:19:34.813,1.90E-08
08/06/2023 04:19:35.837,1.90E-08
08/06/2023 04:19:36.853,1.90E-08
08/06/2023 04:19:37.887,1.90E-08
08/06/2023 04:19:38.909,1.90E-08
08/06/2023 04:19:39.930,1.90E-08
08/06/2023 04:19:40.948,2.00E-08
08/06/2023 04:19:41.959,2.00E-08
08/06/2023 04:19:42.969,2.00E-08
08/06/2023 04:19:43.992,2.00E-08
08/06/2023 04:19:45.002,2.00E-08
08/06/2023 04:19:46.014,2.00E-08
08/06/2023 04:19:47.027,2.00E-08
08/06/2023 04:19:48.043,2.00E-08
08/06/2023 04:19:49.060,2.10E-08
08/06/2023 04:19:50.078,2.10E-08
08/06/2023 04:19:51.101,2.10E-08
08/06/2023 04:19:52.116,2.10E-08
08/06/2023 04:19:53.125,2.10E-08
08/06/2023 04:19:54.147,2.10E-08
08/06/2023 04:19:55.157,2.10E-08
08/06/2023 04:19:56.176,2.20E-08
08/06/2023 04:19:57.199,2.20E-08
08/06/2023 04:19:58.221,2.20E-08
08/06/2023 04:19:59.247,2.20E-08
08/06/2023 04:20:00.264,2.20E-08
08/06/2023 04:20:01.276,2.20E-08
08/06/2023 04:20:02.296,2.20E-08
08/06/2023 04:20:03.312,2.20E-08
08/06/2023 04:20:04.328,2.30E-08
08/06/2023 04:20:05.339,2.30E-08
08/06/2023 04:20:06.348,2.30E-08
08/06/2023 04:20:07.357,2.30E-08
08/06/2023 04:20:08.369,2.30E-08
08/06/2023 04:20:09.380,2.30E-08
08/06/2023 04:20:10.393,2.30E-08
08/06/2023 04:20:11.415,2.40E-08
08/06/2023 04:20:12.440,2.40E-08
08/06/2023 04:20:13.463,2.40E-08
08/06/2023 04:20:14.471,2.40E-08
08/06/2023 04:20:15.481,2.40E-08
08/06/2023 04:20:16.492,2.50E-08
08/06/2023 04:20:17.514,2.50E-08
08/06/2023 04:20:18.525,2.50E-08
08/06/2023 04:20:19.536,2.50E-08
08/06/2023 04:20:20.548,2.50E-08
08/06/2023 04:20:21.557,2.50E-08
08/06/2023 04:20:22.570,2.60E-08
08/06/2023 04:20:23.595,2.60E-08
08/06/2023 04:20:24.618,2.60E-08
08/06/2023 04:20:25.638,2.60E-08
08/06/2023 04:20:26.649,2.60E-08
08/06/2023 04:20:27.658,2.70E-08
08/06/2023 04:20:28.668,2.70E-08
08/06/2023 04:20:29.677,2.70E-08
08/06/2023 04:20:30.692,2.70E-08
08/06/2023 04:20:31.701,2.70E-08
08/06/2023 04:20:32.708,2.70E-08
08/06/2023 04:20:33.730,2.80E-08
08/06/2023 04:20:34.747,2.80E-08
08/06/2023 04:20:35.772,2.80E-08
08/06/2023 04:20:36.796,2.80E-08
08/06/2023 04:20:37.807,2.80E-08
08/06/2023 04:20:38.818,2.90E-08
08/06/2023 04:20:39.829,2.90E-08
08/06/2023 04:20:40.844,2.90E-08
08/06/2023 04:20:41.862,2.90E-08
08/06/2023 04:20:42.890,2.90E-08
08/06/2023 04:20:43.908,3.00E-08
08/06/2023 04:20:44.927,3.00E-08
08/06/2023 04:20:45.941,3.00E-08
08/06/2023 04:20:46.968,3.00E-08
08/06/2023 04:20:47.981,3.00E-08
08/06/2023 04:20:49.000,3.00E-08
08/06/2023 04:20:50.015,3.00E-08
08/06/2023 04:20:51.027,3.00E-08
08/06/2023 04:20:52.040,3.10E-08
08/06/2023 04:20:53.051,3.10E-08
08/06/2023 04:20:54.074,3.20E-08
08/06/2023 04:20:55.092,3.20E-08
08/06/2023 04:20:56.115,3.20E-08
08/06/2023 04:20:57.124,3.20E-08
08/06/2023 04:20:58.134,3.30E-08
08/06/2023 04:20:59.145,3.30E-08
08/06/2023 04:21:00.164,3.30E-08
08/06/2023 04:21:01.188,3.30E-08
08/06/2023 04:21:02.195,3.30E-08
08/06/2023 04:21:03.210,3.30E-08
08/06/2023 04:21:04.219,3.30E-08
08/06/2023 04:21:05.245,3.40E-08
08/06/2023 04:21:06.267,3.40E-08
08/06/2023 04:21:07.281,3.50E-08
08/06/2023 04:21:08.302,3.50E-08
08/06/2023 04:21:09.324,3.50E-08
08/06/2023 04:21:10.345,3.50E-08
08/06/2023 04:21:11.364,3.50E-08
08/06/2023 04:21:12.384,3.50E-08
08/06/2023 04:21:13.393,3.50E-08
08/06/2023 04:21:14.401,3.60E-08
08/06/2023 04:21:15.413,3.60E-08
08/06/2023 04:21:16.433,3.60E-08
08/06/2023 04:21:17.443,3.60E-08
08/06/2023 04:21:18.452,3.60E-08
08/06/2023 04:21:19.462,3.60E-08
08/06/2023 04:21:20.500,3.70E-08
08/06/2023 04:21:21.514,3.70E-08
08/06/2023 04:21:22.526,3.70E-08
08/06/2023 04:21:23.539,3.70E-08
08/06/2023 04:21:24.547,3.70E-08
08/06/2023 04:21:25.557,3.70E-08
08/06/2023 04:21:26.573,3.70E-08
08/06/2023 04:21:27.595,3.70E-08
08/06/2023 04:21:28.614,3.70E-08
08/06/2023 04:21:29.631,3.70E-08
08/06/2023 04:21:30.643,3.80E-08
08/06/2023 04:21:31.655,3.80E-08
08/06/2023 04:21:32.674,3.80E-08
08/06/2023 04:21:33.699,3.80E-08
08/06/2023 04:21:34.709,3.80E-08
08/06/2023 04:21:35.728,3.80E-08
08/06/2023 04:21:36.735,3.80E-08
08/06/2023 04:21:37.758,3.80E-08
08/06/2023 04:21:38.781,3.90E-08
08/06/2023 04:21:39.803,3.90E-08
08/06/2023 04:21:40.813,3.90E-08
08/06/2023 04:21:41.825,3.90E-08
08/06/2023 04:21:42.846,3.90E-08
08/06/2023 04:21:43.873,3.90E-08
08/06/2023 04:21:44.893,3.90E-08
08/06/2023 04:21:45.905,3.90E-08
08/06/2023 04:21:46.914,3.90E-08
08/06/2023 04:21:47.934,4.00E-08
08/06/2023 04:21:48.947,4.00E-08
08/06/2023 04:21:49.959,4.00E-08
08/06/2023 04:21:50.975,4.00E-08
08/06/2023 04:21:51.995,4.00E-08
08/06/2023 04:21:53.015,4.10E-08
08/06/2023 04:21:54.036,4.10E-08
08/06/2023 04:21:55.045,4.10E-08
08/06/2023 04:21:56.067,4.20E-08
08/06/2023 04:21:57.090,4.20E-08
08/06/2023 04:21:58.113,4.20E-08
08/06/2023 04:21:59.132,4.20E-08
08/06/2023 04:22:00.142,4.20E-08
08/06/2023 04:22:01.152,4.20E-08
08/06/2023 04:22:02.187,4.30E-08
08/06/2023 04:22:03.197,4.30E-08
08/06/2023 04:22:04.206,4.30E-08
08/06/2023 04:22:05.226,4.30E-08
08/06/2023 04:22:06.249,4.30E-08
08/06/2023 04:22:07.259,4.40E-08
08/06/2023 04:22:08.279,4.40E-08
08/06/2023 04:22:09.290,4.40E-08
08/06/2023 04:22:10.303,4.40E-08
08/06/2023 04:22:11.325,4.40E-08
08/06/2023 04:22:12.334,4.50E-08
08/06/2023 04:22:13.357,4.50E-08
08/06/2023 04:22:14.369,4.50E-08
08/06/2023 04:22:15.388,4.50E-08
08/06/2023 04:22:16.409,4.50E-08
08/06/2023 04:22:17.431,4.50E-08
08/06/2023 04:22:18.452,4.50E-08
08/06/2023 04:22:19.464,4.60E-08
08/06/2023 04:22:20.476,4.60E-08
08/06/2023 04:22:21.497,4.60E-08
08/06/2023 04:22:22.506,4.60E-08
08/06/2023 04:22:23.531,4.60E-08
08/06/2023 04:22:24.546,4.70E-08
08/06/2023 04:22:25.560,4.70E-08
08/06/2023 04:22:26.589,4.70E-08
08/06/2023 04:22:27.605,4.70E-08
08/06/2023 04:22:28.617,4.70E-08
08/06/2023 04:22:29.634,4.80E-08
08/06/2023 04:22:30.663,4.80E-08
08/06/2023 04:22:31.685,4.80E-08
08/06/2023 04:22:32.694,4.80E-08
08/06/2023 04:22:33.721,4.90E-08
08/06/2023 04:22:34.739,4.90E-08
08/06/2023 04:22:35.765,4.90E-08
08/06/2023 04:22:36.787,4.90E-08
08/06/2023 04:22:37.802,4.90E-08
08/06/2023 04:22:38.811,4.90E-08
08/06/2023 04:22:39.831,4.90E-08
08/06/2023 04:22:40.841,5.00E-08
08/06/2023 04:22:41.851,5.00E-08
08/06/2023 04:22:42.861,5.00E-08
08/06/2023 04:22:43.872,5.00E-08
08/06/2023 04:22:44.891,5.00E-08
08/06/2023 04:22:45.904,5.00E-08
08/06/2023 04:22:46.915,5.00E-08
08/06/2023 04:22:47.936,5.00E-08
08/06/2023 04:22:48.950,5.10E-08
08/06/2023 04:22:49.974,5.10E-08
08/06/2023 04:22:50.995,5.10E-08
08/06/2023 04:22:52.018,5.10E-08
08/06/2023 04:22:53.030,5.10E-08
08/06/2023 04:22:54.052,5.10E-08
08/06/2023 04:22:55.074,5.10E-08
08/06/2023 04:22:56.092,5.10E-08
08/06/2023 04:22:57.114,5.20E-08
08/06/2023 04:22:58.130,5.20E-08
08/06/2023 04:22:59.151,5.20E-08
08/06/2023 04:23:00.163,5.20E-08
08/06/2023 04:23:01.184,5.20E-08
08/06/2023 04:23:02.204,5.20E-08
08/06/2023 04:23:03.218,5.20E-08
08/06/2023 04:23:04.239,5.20E-08
08/06/2023 04:23:05.265,5.20E-08
08/06/2023 04:23:06.283,5.20E-08
08/06/2023 04:23:07.300,5.20E-08
08/06/2023 04:23:08.317,5.20E-08
08/06/2023 04:23:09.337,5.20E-08
08/06/2023 04:23:10.361,5.20E-08
08/06/2023 04:23:11.384,5.20E-08
08/06/2023 04:23:12.402,5.20E-08
08/06/2023 04:23:13.423,5.20E-08
08/06/2023 04:23:14.432,5.20E-08
08/06/2023 04:23:15.448,5.20E-08
08/06/2023 04:23:16.472,5.20E-08
08/06/2023 04:23:17.485,5.20E-08
08/06/2023 04:23:18.508,5.20E-08
08/06/2023 04:23:19.519,5.20E-08
08/06/2023 04:23:20.536,5.20E-08
08/06/2023 04:23:21.552,5.20E-08
08/06/2023 04:23:22.562,5.20E-08
08/06/2023 04:23:23.583,5.20E-08
08/06/2023 04:23:24.599,5.20E-08
08/06/2023 04:23:25.609,5.20E-08
08/06/2023 04:23:26.619,5.20E-08
08/06/2023 04:23:27.643,5.20E-08
08/06/2023 04:23:28.665,5.20E-08
08/06/2023 04:23:29.686,5.20E-08
08/06/2023 04:23:30.696,5.20E-08
08/06/2023 04:23:31.708,5.20E-08
08/06/2023 04:23:32.717,5.10E-08
08/06/2023 04:23:33.725,5.10E-08
08/06/2023 04:23:34.736,5.10E-08
08/06/2023 04:23:35.757,5.10E-08
08/06/2023 04:23:36.774,5.10E-08
08/06/2023 04:23:37.795,5.10E-08
08/06/2023 04:23:38.817,5.10E-08
08/06/2023 04:23:39.830,5.10E-08
08/06/2023 04:23:40.842,5.10E-08
08/06/2023 04:23:41.853,5.10E-08
08/06/2023 04:23:42.862,5.10E-08
08/06/2023 04:23:43.874,5.10E-08
08/06/2023 04:23:44.887,5.10E-08
08/06/2023 04:23:45.896,5.10E-08
08/06/2023 04:23:46.904,5.10E-08
08/06/2023 04:23:47.916,5.10E-08
08/06/2023 04:23:48.931,5.00E-08
08/06/2023 04:23:49.953,5.00E-08
08/06/2023 04:23:50.976,5.00E-08
08/06/2023 04:23:52.002,5.00E-08
08/06/2023 04:23:53.013,5.00E-08
08/06/2023 04:23:54.033,5.00E-08
08/06/2023 04:23:55.052,5.00E-08
08/06/2023 04:23:56.068,5.00E-08
08/06/2023 04:23:57.077,5.00E-08
08/06/2023 04:23:58.086,5.00E-08
08/06/2023 04:23:59.096,5.00E-08
08/06/2023 04:24:00.116,5.00E-08
08/06/2023 04:24:01.141,4.90E-08
08/06/2023 04:24:02.152,4.90E-08
08/06/2023 04:24:03.163,4.90E-08
08/06/2023 04:24:04.172,4.90E-08
08/06/2023 04:24:05.185,4.90E-08
08/06/2023 04:24:06.207,4.90E-08
08/06/2023 04:24:07.221,4.80E-08
08/06/2023 04:24:08.242,4.80E-08
08/06/2023 04:24:09.252,4.80E-08
08/06/2023 04:24:10.261,4.80E-08
08/06/2023 04:24:11.269,4.80E-08
08/06/2023 04:24:12.291,4.80E-08
08/06/2023 04:24:13.314,4.80E-08
08/06/2023 04:24:14.324,4.80E-08
08/06/2023 04:24:15.334,4.70E-08
08/06/2023 04:24:16.343,4.70E-08
08/06/2023 04:24:17.363,4.70E-08
08/06/2023 04:24:18.377,4.70E-08
08/06/2023 04:24:19.395,4.70E-08
08/06/2023 04:24:20.413,4.60E-08
08/06/2023 04:24:21.437,4.60E-08
08/06/2023 04:24:22.451,4.60E-08
08/06/2023 04:24:23.472,4.60E-08
08/06/2023 04:24:24.501,4.60E-08
08/06/2023 04:24:25.521,4.60E-08
08/06/2023 04:24:26.543,4.60E-08
08/06/2023 04:24:27.566,4.50E-08
08/06/2023 04:24:28.581,4.50E-08
08/06/2023 04:24:29.602,4.50E-08
08/06/2023 04:24:30.624,4.40E-08
08/06/2023 04:24:31.643,4.40E-08
08/06/2023 04:24:32.661,4.40E-08
08/06/2023 04:24:33.684,4.40E-08
08/06/2023 04:24:34.706,4.40E-08
08/06/2023 04:24:35.735,4.30E-08
08/06/2023 04:24:36.755,4.30E-08
08/06/2023 04:24:37.766,4.30E-08
08/06/2023 04:24:38.788,4.20E-08
08/06/2023 04:24:39.803,4.20E-08
08/06/2023 04:24:40.822,4.20E-08
08/06/2023 04:24:41.844,4.10E-08
08/06/2023 04:24:42.869,4.10E-08
08/06/2023 04:24:43.880,4.10E-08
08/06/2023 04:24:44.892,4.00E-08
08/06/2023 04:24:45.908,4.00E-08
08/06/2023 04:24:46.926,4.00E-08
08/06/2023 04:24:47.947,3.90E-08
08/06/2023 04:24:48.969,3.90E-08
08/06/2023 04:24:49.978,3.90E-08
08/06/2023 04:24:51.006,3.80E-08
08/06/2023 04:24:52.029,3.80E-08
08/06/2023 04:24:53.053,3.80E-08
08/06/2023 04:24:54.065,3.80E-08
08/06/2023 04:24:55.086,3.80E-08
08/06/2023 04:24:56.109,3.70E-08
08/06/2023 04:24:57.132,3.60E-08
08/06/2023 04:24:58.151,3.60E-08
08/06/2023 04:24:59.169,3.60E-08
08/06/2023 04:25:00.192,3.60E-08
08/06/2023 04:25:01.201,3.60E-08
08/06/2023 04:25:02.217,3.60E-08
08/06/2023 04:25:03.236,3.60E-08
08/06/2023 04:25:04.255,3.50E-08
08/06/2023 04:25:05.268,3.40E-08
08/06/2023 04:25:06.289,3.40E-08
08/06/2023 04:25:07.304,3.30E-08
08/06/2023 04:25:08.312,3.30E-08
08/06/2023 04:25:09.323,3.30E-08
08/06/2023 04:25:10.337,3.30E-08
08/06/2023 04:25:11.362,3.20E-08
08/06/2023 04:25:12.382,3.20E-08
08/06/2023 04:25:13.403,3.20E-08
08/06/2023 04:25:14.426,3.10E-08
08/06/2023 04:25:15.446,3.10E-08
08/06/2023 04:25:16.456,3.10E-08
08/06/2023 04:25:17.464,3.10E-08
08/06/2023 04:25:18.472,3.10E-08
08/06/2023 04:25:19.485,3.10E-08
08/06/2023 04:25:20.495,3.10E-08
08/06/2023 04:25:21.516,2.90E-08
08/06/2023 04:25:22.539,2.90E-08
08/06/2023 04:25:23.559,2.80E-08
08/06/2023 04:25:24.572,2.80E-08
08/06/2023 04:25:25.595,2.70E-08
08/06/2023 04:25:26.605,2.70E-08
08/06/2023 04:25:27.641,2.70E-08
08/06/2023 04:25:28.663,2.60E-08
08/06/2023 04:25:29.676,2.60E-08
08/06/2023 04:25:30.696,2.50E-08
08/06/2023 04:25:31.734,2.50E-08
08/06/2023 04:25:32.747,2.50E-08
08/06/2023 04:25:33.757,2.50E-08
08/06/2023 04:25:34.779,2.50E-08
08/06/2023 04:25:35.788,2.40E-08
08/06/2023 04:25:36.796,2.30E-08
08/06/2023 04:25:37.806,2.30E-08
08/06/2023 04:25:38.815,2.20E-08
08/06/2023 04:25:39.825,2.20E-08
08/06/2023 04:25:40.846,2.20E-08
08/06/2023 04:25:41.857,2.10E-08
08/06/2023 04:25:42.880,2.10E-08
08/06/2023 04:25:43.897,2.10E-08
08/06/2023 04:25:44.917,2.10E-08
08/06/2023 04:25:45.925,2.00E-08
08/06/2023 04:25:46.938,2.00E-08
08/06/2023 04:25:47.953,1.90E-08
08/06/2023 04:25:48.968,1.90E-08
08/06/2023 04:25:49.994,1.90E-08
08/06/2023 04:25:51.020,1.90E-08
08/06/2023 04:25:52.036,1.80E-08
08/06/2023 04:25:53.057,1.80E-08
08/06/2023 04:25:54.065,1.70E-08
08/06/2023 04:25:55.073,1.70E-08
08/06/2023 04:25:56.089,1.70E-08
08/06/2023 04:25:57.099,1.70E-08
08/06/2023 04:25:58.108,1.70E-08
08/06/2023 04:25:59.127,1.60E-08
08/06/2023 04:26:00.148,1.60E-08
08/06/2023 04:26:01.162,1.60E-08
08/06/2023 04:26:02.183,1.60E-08
08/06/2023 04:26:03.204,1.60E-08
08/06/2023 04:26:04.215,1.50E-08
08/06/2023 04:26:05.239,1.50E-08
08/06/2023 04:26:06.258,1.40E-08
08/06/2023 04:26:07.278,1.40E-08
08/06/2023 04:26:08.287,1.40E-08
08/06/2023 04:26:09.310,1.40E-08
08/06/2023 04:26:10.319,1.30E-08
08/06/2023 04:26:11.341,1.30E-08
08/06/2023 04:26:12.353,1.30E-08
08/06/2023 04:26:13.363,1.20E-08
08/06/2023 04:26:14.371,1.20E-08
08/06/2023 04:26:15.393,1.20E-08
08/06/2023 04:26:16.414,1.20E-08
08/06/2023 04:26:17.428,1.10E-08
08/06/2023 04:26:18.448,1.10E-08
08/06/2023 04:26:19.456,1.10E-08
08/06/2023 04:26:20.479,1.10E-08
08/06/2023 04:26:21.487,1.10E-08
08/06/2023 04:26:22.496,1.00E-08
08/06/2023 04:26:23.504,1.00E-08
08/06/2023 04:26:24.513,1.00E-08
08/06/2023 04:26:25.530,1.00E-08
08/06/2023 04:26:26.550,9.30E-09
08/06/2023 04:26:27.562,9.20E-09
08/06/2023 04:26:28.572,9.00E-09
08/06/2023 04:26:29.584,9.00E-09
08/06/2023 04:26:30.596,8.90E-09
08/06/2023 04:26:31.617,8.90E-09
08/06/2023 04:26:32.636,8.60E-09
08/06/2023 04:26:33.660,8.60E-09
08/06/2023 04:26:34.678,8.50E-09
08/06/2023 04:26:35.702,8.50E-09
08/06/2023 04:26:36.720,8.40E-09
08/06/2023 04:26:37.730,8.40E-09
08/06/2023 04:26:38.751,8.40E-09
08/06/2023 04:26:39.766,8.40E-09
08/06/2023 04:26:40.787,8.10E-09
08/06/2023 04:26:41.799,8.10E-09
08/06/2023 04:26:42.813,8.10E-09
08/06/2023 04:26:43.828,8.10E-09
08/06/2023 04:26:44.843,8.10E-09
08/06/2023 04:26:45.864,8.10E-09
08/06/2023 04:26:46.887,7.70E-09
08/06/2023 04:26:47.900,7.70E-09
08/06/2023 04:26:48.911,7.70E-09
08/06/2023 04:26:49.918,7.60E-09
08/06/2023 04:26:50.929,7.60E-09
08/06/2023 04:26:51.946,7.50E-09
08/06/2023 04:26:52.965,7.50E-09
08/06/2023 04:26:53.986,7.50E-09
08/06/2023 04:26:54.994,7.40E-09
08/06/2023 04:26:56.019,7.40E-09
08/06/2023 04:26:57.037,7.30E-09
08/06/2023 04:26:58.050,7.30E-09
08/06/2023 04:26:59.073,7.20E-09
08/06/2023 04:27:00.083,7.20E-09
08/06/2023 04:27:01.106,7.10E-09
08/06/2023 04:27:02.115,7.10E-09
08/06/2023 04:27:03.124,7.00E-09
08/06/2023 04:27:04.142,6.90E-09
08/06/2023 04:27:05.162,6.90E-09
08/06/2023 04:27:06.183,6.80E-09
08/06/2023 04:27:07.194,6.80E-09
08/06/2023 04:27:08.222,6.80E-09
08/06/2023 04:27:09.247,6.70E-09
08/06/2023 04:27:10.260,6.60E-09
08/06/2023 04:27:11.296,6.60E-09
08/06/2023 04:27:12.323,6.60E-09
08/06/2023 04:27:13.340,6.60E-09
08/06/2023 04:27:14.363,6.60E-09
08/06/2023 04:27:15.377,6.60E-09
08/06/2023 04:27:16.407,6.60E-09
08/06/2023 04:27:17.426,6.50E-09
08/06/2023 04:27:18.455,6.50E-09
08/06/2023 04:27:19.472,6.50E-09
08/06/2023 04:27:20.485,6.50E-09
08/06/2023 04:27:21.498,6.40E-09
08/06/2023 04:27:22.523,6.40E-09
08/06/2023 04:27:23.546,6.40E-09
08/06/2023 04:27:24.567,6.40E-09
08/06/2023 04:27:25.580,6.40E-09
08/06/2023 04:27:26.601,6.40E-09
08/06/2023 04:27:27.626,6.40E-09
08/06/2023 04:27:28.646,6.40E-09
08/06/2023 04:27:29.661,6.40E-09
08/06/2023 04:27:30.683,6.40E-09
08/06/2023 04:27:31.696,6.40E-09
08/06/2023 04:27:32.709,6.40E-09
08/06/2023 04:27:33.735,6.40E-09
08/06/2023 04:27:34.758,6.40E-09
08/06/2023 04:27:35.771,6.40E-09
08/06/2023 04:27:36.782,6.40E-09
08/06/2023 04:27:37.801,6.30E-09
08/06/2023 04:27:38.815,6.30E-09
08/06/2023 04:27:39.833,6.30E-09
08/06/2023 04:27:40.853,6.30E-09
08/06/2023 04:27:41.867,6.30E-09
08/06/2023 04:27:42.897,6.30E-09
08/06/2023 04:27:43.914,6.30E-09
08/06/2023 04:27:44.945,6.30E-09
08/06/2023 04:27:45.960,6.30E-09
08/06/2023 04:27:46.979,6.30E-09
08/06/2023 04:27:48.003,6.30E-09
08/06/2023 04:27:49.034,6.30E-09
08/06/2023 04:27:50.052,6.20E-09
08/06/2023 04:27:51.072,6.20E-09
08/06/2023 04:27:52.081,6.20E-09
08/06/2023 04:27:53.091,6.20E-09
08/06/2023 04:27:54.101,6.20E-09
08/06/2023 04:27:55.124,6.20E-09
