'EPIC O.Reflect.MV Log File

'Date,O.Reflect.MV
08/06/2023 21:45:29.923,13.75
08/06/2023 21:45:30.941,15.00
08/06/2023 21:45:31.962,15.62
08/06/2023 21:45:34.001,16.25
08/06/2023 21:45:35.021,16.25
08/06/2023 21:45:37.062,14.37
08/06/2023 21:45:38.081,15.00
08/06/2023 21:45:40.124,15.62
08/06/2023 21:45:41.144,15.00
08/06/2023 21:45:46.241,14.37
08/06/2023 21:45:47.261,15.62
08/06/2023 21:45:48.288,15.62
08/06/2023 21:45:56.441,14.37
08/06/2023 21:45:57.460,15.62
08/06/2023 21:45:58.481,15.00
08/06/2023 21:46:20.879,14.37
08/06/2023 21:46:21.874,15.00
08/06/2023 21:46:22.879,16.25
08/06/2023 21:46:23.874,16.87
08/06/2023 21:46:24.879,15.00
08/06/2023 21:46:25.874,15.62
08/06/2023 21:46:57.481,16.25
08/06/2023 21:46:58.500,16.25
08/06/2023 21:47:00.543,15.00
08/06/2023 21:47:01.564,15.62
08/06/2023 21:47:05.642,13.75
08/06/2023 21:47:06.661,15.00
08/06/2023 21:47:07.680,15.62
08/06/2023 21:47:17.863,16.25
08/06/2023 21:47:18.883,15.00
08/06/2023 21:47:19.912,15.62
08/06/2023 21:47:24.935,16.25
08/06/2023 21:47:25.943,16.25
08/06/2023 21:47:29.001,15.00
08/06/2023 21:47:30.020,15.62
08/06/2023 21:48:03.623,16.25
08/06/2023 21:48:04.644,15.62
08/06/2023 21:48:06.680,15.00
08/06/2023 21:48:07.709,15.00
08/06/2023 21:48:15.863,16.25
08/06/2023 21:48:16.879,16.25
08/06/2023 21:48:20.879,15.00
08/06/2023 21:48:21.875,15.62
08/06/2023 21:48:24.905,13.75
08/06/2023 21:48:25.922,15.00
08/06/2023 21:48:26.942,14.37
08/06/2023 21:48:45.282,13.75
08/06/2023 21:48:46.302,15.00
08/06/2023 21:48:47.323,13.75
08/06/2023 21:48:48.343,13.75
08/06/2023 21:48:49.365,15.00
08/06/2023 21:48:50.381,14.37
08/06/2023 21:48:51.402,15.62
08/06/2023 21:48:52.423,15.62
08/06/2023 21:49:01.601,14.37
08/06/2023 21:49:02.622,15.00
08/06/2023 21:49:13.842,15.62
08/06/2023 21:49:14.861,16.25
08/06/2023 21:49:15.881,15.00
08/06/2023 21:49:16.905,15.00
08/06/2023 21:49:38.323,13.75
08/06/2023 21:49:39.343,15.00
08/06/2023 21:49:40.364,15.00
08/06/2023 21:50:04.840,13.75
08/06/2023 21:50:05.861,13.75
08/06/2023 21:50:07.874,15.00
08/06/2023 21:50:08.879,15.62
08/06/2023 21:50:45.400,16.25
08/06/2023 21:50:46.431,16.25
08/06/2023 21:50:50.501,15.00
08/06/2023 21:50:51.521,15.00
08/06/2023 21:51:13.879,16.25
08/06/2023 21:51:14.874,15.62
08/06/2023 21:51:22.982,15.00
08/06/2023 21:51:24.000,15.62
08/06/2023 21:51:45.420,16.25
08/06/2023 21:51:46.442,15.00
08/06/2023 21:51:47.462,15.00
08/06/2023 21:51:57.662,16.25
08/06/2023 21:51:58.681,15.62
08/06/2023 21:52:04.800,15.00
08/06/2023 21:52:05.822,15.62
08/06/2023 21:52:07.861,16.25
08/06/2023 21:52:08.879,15.62
08/06/2023 21:52:10.880,15.00
08/06/2023 21:52:11.901,15.00
08/06/2023 21:52:19.033,16.25
08/06/2023 21:52:20.051,16.25
08/06/2023 21:52:23.110,14.37
08/06/2023 21:52:24.131,14.37
08/06/2023 21:52:30.253,15.62
08/06/2023 21:52:31.273,15.62
08/06/2023 21:52:45.551,14.37
08/06/2023 21:52:46.572,15.00
08/06/2023 21:52:51.674,15.62
08/06/2023 21:52:52.693,15.00
08/06/2023 21:53:00.850,14.37
08/06/2023 21:53:01.869,15.00
08/06/2023 21:53:03.871,16.25
08/06/2023 21:53:04.903,15.00
08/06/2023 21:53:05.910,16.25
08/06/2023 21:53:06.931,15.62
08/06/2023 21:53:08.971,14.37
08/06/2023 21:53:09.991,15.00
08/06/2023 21:53:13.050,15.62
08/06/2023 21:53:14.070,15.00
08/06/2023 21:53:18.151,13.75
08/06/2023 21:53:19.170,15.62
08/06/2023 21:53:20.190,16.25
08/06/2023 21:53:21.211,15.00
08/06/2023 21:53:22.229,15.00
08/06/2023 21:53:38.532,13.75
08/06/2023 21:53:39.551,15.00
08/06/2023 21:53:40.572,13.75
08/06/2023 21:53:41.591,15.00
08/06/2023 21:53:42.612,15.00
08/06/2023 21:53:46.693,16.25
08/06/2023 21:53:47.710,15.62
08/06/2023 21:53:50.771,14.37
08/06/2023 21:53:51.791,15.62
08/06/2023 21:53:52.811,15.00
08/06/2023 21:53:55.870,14.37
08/06/2023 21:53:56.888,15.62
08/06/2023 21:53:57.883,15.62
08/06/2023 21:54:01.959,14.37
08/06/2023 21:54:02.971,15.62
08/06/2023 21:54:03.990,15.62
08/06/2023 21:54:21.264,14.37
08/06/2023 21:54:22.270,15.00
08/06/2023 21:54:28.360,15.62
08/06/2023 21:54:29.380,15.00
08/06/2023 21:54:37.523,14.37
08/06/2023 21:54:38.542,15.00
08/06/2023 21:54:40.581,15.62
08/06/2023 21:54:41.601,15.62
08/06/2023 21:54:42.620,13.75
08/06/2023 21:54:43.640,14.37
08/06/2023 21:54:45.680,15.62
08/06/2023 21:54:46.700,15.62
08/06/2023 21:54:50.763,14.37
08/06/2023 21:54:51.783,15.00
08/06/2023 21:54:54.844,16.25
08/06/2023 21:54:55.861,14.37
08/06/2023 21:54:56.879,15.00
08/06/2023 21:54:58.879,15.62
08/06/2023 21:54:59.873,16.25
08/06/2023 21:55:05.878,14.37
08/06/2023 21:55:06.874,15.00
08/06/2023 21:55:09.873,15.62
08/06/2023 21:55:10.879,15.00
08/06/2023 21:55:18.980,14.37
08/06/2023 21:55:20.009,15.00
08/06/2023 21:55:21.020,16.25
08/06/2023 21:55:22.041,14.37
08/06/2023 21:55:23.061,15.62
08/06/2023 21:55:24.081,16.25
08/06/2023 21:55:25.100,15.00
08/06/2023 21:55:26.123,15.00
08/06/2023 21:55:35.301,16.25
08/06/2023 21:55:36.320,15.62
08/06/2023 21:55:38.361,15.00
08/06/2023 21:55:39.381,15.62
08/06/2023 21:55:41.423,16.25
08/06/2023 21:55:42.444,15.00
08/06/2023 21:55:43.461,14.37
08/06/2023 21:55:44.481,15.62
08/06/2023 21:55:45.501,15.00
08/06/2023 21:55:48.562,14.37
08/06/2023 21:55:49.581,15.00
08/06/2023 21:55:52.642,15.62
08/06/2023 21:55:53.663,15.00
08/06/2023 21:55:55.702,14.37
08/06/2023 21:55:56.722,14.37
08/06/2023 21:55:57.742,16.25
08/06/2023 21:55:58.761,15.62
08/06/2023 21:55:59.781,14.37
08/06/2023 21:56:00.802,14.37
08/06/2023 21:56:03.861,15.62
08/06/2023 21:56:04.879,16.25
08/06/2023 21:56:14.879,14.37
08/06/2023 21:56:15.873,15.00
08/06/2023 21:56:21.964,15.62
08/06/2023 21:56:22.980,15.62
08/06/2023 21:56:25.020,14.37
08/06/2023 21:56:26.040,15.62
08/06/2023 21:56:27.060,15.00
08/06/2023 21:56:32.163,14.37
08/06/2023 21:56:33.183,15.00
08/06/2023 21:56:35.221,15.62
08/06/2023 21:56:36.240,15.62
08/06/2023 21:56:37.260,14.37
08/06/2023 21:56:38.281,14.37
08/06/2023 21:56:39.300,15.62
08/06/2023 21:56:40.321,15.62
08/06/2023 21:56:47.415,14.37
08/06/2023 21:56:48.418,15.62
08/06/2023 21:56:49.415,15.00
08/06/2023 21:56:54.415,13.75
08/06/2023 21:56:55.418,15.62
08/06/2023 21:56:56.415,15.62
08/06/2023 21:57:02.445,14.37
08/06/2023 21:57:03.450,15.00
08/06/2023 21:57:05.489,16.87
08/06/2023 21:57:07.489,15.00
08/06/2023 21:57:08.508,14.37
08/06/2023 21:57:22.524,13.75
08/06/2023 21:57:23.528,15.00
08/06/2023 21:57:24.524,15.00
08/06/2023 21:57:26.525,16.25
08/06/2023 21:57:27.533,16.25
08/06/2023 21:57:28.551,15.00
08/06/2023 21:57:29.569,14.37
08/06/2023 21:57:49.705,16.25
08/06/2023 21:57:50.712,15.00
08/06/2023 21:57:51.728,14.37
08/06/2023 21:57:59.748,13.75
08/06/2023 21:58:01.748,16.25
08/06/2023 21:58:02.745,15.62
08/06/2023 21:58:04.744,15.00
08/06/2023 21:58:05.749,15.00
08/06/2023 21:58:10.745,16.25
08/06/2023 21:58:11.749,15.00
08/06/2023 21:58:12.768,15.00
08/06/2023 21:58:19.808,13.75
08/06/2023 21:58:20.807,14.37
08/06/2023 21:58:22.808,15.62
08/06/2023 21:58:23.804,15.62
08/06/2023 21:58:25.804,14.37
08/06/2023 21:58:26.808,13.75
08/06/2023 21:58:29.805,15.62
08/06/2023 21:58:30.808,15.00
08/06/2023 21:58:34.807,13.75
08/06/2023 21:58:35.805,13.75
08/06/2023 21:58:36.808,16.25
08/06/2023 21:58:37.805,15.62
08/06/2023 21:58:39.806,15.00
08/06/2023 21:58:40.807,15.62
08/06/2023 21:58:55.883,16.25
08/06/2023 21:58:56.888,15.00
08/06/2023 21:58:58.888,15.62
08/06/2023 21:59:13.907,16.25
08/06/2023 21:59:14.905,15.62
08/06/2023 21:59:16.910,15.00
08/06/2023 21:59:17.928,15.00
08/06/2023 21:59:19.928,13.75
08/06/2023 21:59:21.928,15.00
08/06/2023 21:59:22.924,14.37
08/06/2023 21:59:29.928,16.25
08/06/2023 21:59:30.924,16.25
08/06/2023 21:59:37.964,15.00
08/06/2023 21:59:38.968,13.75
08/06/2023 21:59:40.968,14.37
08/06/2023 21:59:43.969,15.00
08/06/2023 21:59:44.988,15.00
08/06/2023 21:59:53.024,16.25
08/06/2023 21:59:54.030,16.25
08/06/2023 21:59:55.052,15.00
08/06/2023 21:59:56.069,15.62
08/06/2023 21:59:59.084,16.25
08/06/2023 22:00:00.089,16.25
08/06/2023 22:00:03.085,15.00
08/06/2023 22:00:04.087,15.62
08/06/2023 22:00:14.107,13.75
08/06/2023 22:00:16.108,15.00
08/06/2023 22:00:17.104,15.00
08/06/2023 22:00:23.104,16.25
08/06/2023 22:00:24.108,15.00
08/06/2023 22:00:25.105,15.00
08/06/2023 22:00:48.188,16.25
08/06/2023 22:00:50.191,15.62
08/06/2023 22:00:51.209,14.37
08/06/2023 22:00:52.211,15.62
08/06/2023 22:00:53.228,15.62
08/06/2023 22:01:03.244,14.37
08/06/2023 22:01:04.248,15.62
08/06/2023 22:01:06.249,15.62
08/06/2023 22:01:16.288,14.37
08/06/2023 22:01:18.298,15.62
08/06/2023 22:01:19.311,15.00
08/06/2023 22:01:24.329,14.37
08/06/2023 22:01:25.347,15.00
08/06/2023 22:01:29.344,15.62
08/06/2023 22:01:30.348,15.62
08/06/2023 22:01:32.348,14.37
08/06/2023 22:01:33.344,15.00
08/06/2023 22:01:36.348,15.62
08/06/2023 22:01:37.354,15.62
08/06/2023 22:01:52.468,14.37
08/06/2023 22:01:54.468,15.00
08/06/2023 22:01:59.504,15.62
08/06/2023 22:02:00.508,15.62
08/06/2023 22:02:16.545,14.37
08/06/2023 22:02:17.547,15.62
08/06/2023 22:02:18.544,15.00
08/06/2023 22:02:32.648,14.37
08/06/2023 22:02:33.645,14.37
08/06/2023 22:02:34.649,15.62
08/06/2023 22:02:35.668,14.37
08/06/2023 22:02:36.664,15.00
08/06/2023 22:02:39.667,15.62
08/06/2023 22:02:40.668,14.37
08/06/2023 22:02:41.670,15.62
08/06/2023 22:02:42.689,15.62
08/06/2023 22:02:47.748,14.37
08/06/2023 22:02:48.744,15.00
08/06/2023 22:02:49.749,13.75
08/06/2023 22:02:51.748,15.00
08/06/2023 22:02:52.745,15.62
08/06/2023 22:03:11.805,13.75
08/06/2023 22:03:12.808,15.62
08/06/2023 22:03:13.809,15.62
08/06/2023 22:03:22.805,14.37
08/06/2023 22:03:23.807,15.62
08/06/2023 22:03:24.808,15.62
08/06/2023 22:03:28.808,14.37
08/06/2023 22:03:29.805,14.37
08/06/2023 22:03:31.831,15.62
08/06/2023 22:03:32.848,15.62
08/06/2023 22:03:39.883,13.75
08/06/2023 22:03:40.887,14.37
08/06/2023 22:03:41.888,15.62
08/06/2023 22:03:42.884,15.00
08/06/2023 22:03:43.887,13.75
08/06/2023 22:03:45.889,15.62
08/06/2023 22:03:46.910,15.00
08/06/2023 22:03:51.927,14.37
08/06/2023 22:03:52.924,14.37
08/06/2023 22:03:53.928,15.62
08/06/2023 22:03:55.927,15.00
08/06/2023 22:03:57.926,14.37
08/06/2023 22:03:58.927,14.37
08/06/2023 22:04:00.927,15.62
08/06/2023 22:04:02.931,14.37
08/06/2023 22:04:03.957,15.00
08/06/2023 22:04:04.971,16.25
08/06/2023 22:04:05.990,14.37
08/06/2023 22:04:07.007,15.00
08/06/2023 22:04:08.008,16.25
08/06/2023 22:04:09.004,15.62
08/06/2023 22:04:11.004,15.00
08/06/2023 22:04:12.008,15.62
08/06/2023 22:05:03.187,13.75
08/06/2023 22:05:05.188,15.00
08/06/2023 22:05:06.188,15.00
08/06/2023 22:05:08.187,13.75
08/06/2023 22:05:09.189,15.00
08/06/2023 22:05:10.208,15.62
08/06/2023 22:05:43.348,16.25
08/06/2023 22:05:45.349,14.37
08/06/2023 22:05:46.368,15.00
08/06/2023 22:05:48.367,16.25
08/06/2023 22:05:50.370,15.00
08/06/2023 22:05:51.387,14.37
08/06/2023 22:05:56.385,16.25
08/06/2023 22:05:57.388,15.00
08/06/2023 22:05:58.385,15.00
08/06/2023 22:06:00.384,16.25
08/06/2023 22:06:01.387,15.00
08/06/2023 22:06:02.389,15.62
08/06/2023 22:07:04.827,13.75
08/06/2023 22:07:06.836,15.62
08/06/2023 22:07:07.847,15.00
08/06/2023 22:07:19.864,13.75
08/06/2023 22:07:20.872,13.75
08/06/2023 22:07:21.891,15.00
08/06/2023 22:07:22.908,15.62
08/06/2023 22:07:42.948,16.25
08/06/2023 22:07:43.944,15.62
08/06/2023 22:07:45.970,14.37
08/06/2023 22:07:46.987,14.37
08/06/2023 22:07:49.983,16.25
08/06/2023 22:07:50.988,15.00
08/06/2023 22:07:51.983,15.62
08/06/2023 22:08:05.025,13.75
08/06/2023 22:08:06.028,15.00
08/06/2023 22:08:07.024,15.62
08/06/2023 22:08:45.103,13.75
08/06/2023 22:08:46.110,14.37
08/06/2023 22:08:47.132,15.62
08/06/2023 22:08:48.147,15.62
08/06/2023 22:08:52.168,14.37
08/06/2023 22:08:53.164,15.00
08/06/2023 22:09:00.168,15.62
08/06/2023 22:09:01.169,15.62
08/06/2023 22:09:04.231,13.75
08/06/2023 22:09:05.248,15.00
08/06/2023 22:09:06.243,14.37
08/06/2023 22:09:07.247,15.62
08/06/2023 22:09:08.243,15.62
08/06/2023 22:09:18.247,14.37
08/06/2023 22:09:19.243,14.37
08/06/2023 22:09:23.268,15.62
08/06/2023 22:09:24.264,15.00
08/06/2023 22:09:27.271,14.37
08/06/2023 22:09:28.287,15.62
08/06/2023 22:09:29.284,15.62
08/06/2023 22:09:32.287,14.37
08/06/2023 22:09:33.284,15.00
08/06/2023 22:09:35.284,15.62
08/06/2023 22:09:36.286,16.25
08/06/2023 22:09:37.287,15.00
08/06/2023 22:09:38.283,15.00
08/06/2023 22:09:40.308,16.25
08/06/2023 22:09:41.303,15.62
08/06/2023 22:09:43.303,15.00
08/06/2023 22:09:44.308,15.00
08/06/2023 22:09:49.328,13.75
08/06/2023 22:09:50.324,13.75
08/06/2023 22:09:52.348,15.62
08/06/2023 22:09:53.367,15.62
08/06/2023 22:09:55.388,14.37
08/06/2023 22:09:56.384,15.00
08/06/2023 22:09:59.388,15.62
08/06/2023 22:10:00.389,15.00
08/06/2023 22:10:02.403,14.37
08/06/2023 22:10:03.407,15.00
08/06/2023 22:10:06.403,15.62
08/06/2023 22:10:07.407,15.00
08/06/2023 22:10:13.426,14.37
08/06/2023 22:10:14.423,15.00
08/06/2023 22:10:16.423,15.62
08/06/2023 22:10:17.428,15.62
08/06/2023 22:10:28.487,14.37
08/06/2023 22:10:30.487,15.62
08/06/2023 22:10:31.490,16.25
08/06/2023 22:10:32.509,15.00
08/06/2023 22:10:33.537,14.37
08/06/2023 22:10:38.550,16.25
08/06/2023 22:10:39.567,15.00
08/06/2023 22:10:40.568,14.37
08/06/2023 22:10:42.567,13.75
08/06/2023 22:10:44.567,15.00
08/06/2023 22:10:46.567,15.62
08/06/2023 22:10:53.604,16.25
08/06/2023 22:10:54.607,15.62
08/06/2023 22:10:56.627,15.00
08/06/2023 22:10:57.632,15.00
08/06/2023 22:11:06.687,16.25
08/06/2023 22:11:07.683,15.62
08/06/2023 22:11:08.687,14.37
08/06/2023 22:11:09.690,15.00
08/06/2023 22:11:13.728,15.62
08/06/2023 22:11:14.723,15.62
08/06/2023 22:11:16.723,14.37
08/06/2023 22:11:17.728,15.00
08/06/2023 22:11:20.748,16.25
08/06/2023 22:11:21.744,16.25
08/06/2023 22:11:23.744,15.00
08/06/2023 22:11:24.749,15.00
08/06/2023 22:11:27.767,16.87
08/06/2023 22:11:29.768,14.37
08/06/2023 22:11:30.790,15.00
08/06/2023 22:11:34.827,15.62
08/06/2023 22:11:35.824,15.62
08/06/2023 22:11:36.827,14.37
08/06/2023 22:11:37.823,13.75
08/06/2023 22:11:38.827,15.00
08/06/2023 22:11:39.823,14.37
08/06/2023 22:12:11.903,16.25
08/06/2023 22:12:12.907,15.62
08/06/2023 22:12:14.906,15.00
08/06/2023 22:12:15.911,15.00
08/06/2023 22:12:19.923,16.25
08/06/2023 22:12:20.927,15.62
08/06/2023 22:12:23.968,15.00
08/06/2023 22:12:24.987,14.37
08/06/2023 22:12:27.983,16.25
08/06/2023 22:12:28.988,15.00
08/06/2023 22:12:29.994,15.00
08/06/2023 22:12:44.044,16.25
08/06/2023 22:12:45.047,15.62
08/06/2023 22:12:47.047,14.37
08/06/2023 22:12:48.044,15.00
08/06/2023 22:12:53.043,15.62
08/06/2023 22:12:54.053,15.62
08/06/2023 22:13:02.068,13.75
08/06/2023 22:13:03.088,15.00
08/06/2023 22:13:04.083,14.37
08/06/2023 22:13:07.107,13.75
08/06/2023 22:13:09.107,14.37
08/06/2023 22:13:11.107,15.00
08/06/2023 22:13:13.115,13.75
08/06/2023 22:13:14.127,14.37
08/06/2023 22:13:17.151,15.00
08/06/2023 22:13:18.168,15.00
08/06/2023 22:13:47.327,13.12
08/06/2023 22:13:49.327,15.00
08/06/2023 22:13:50.323,14.37
08/06/2023 22:13:51.327,15.62
08/06/2023 22:13:53.326,15.00
08/06/2023 22:13:59.366,14.37
08/06/2023 22:14:00.369,15.00
08/06/2023 22:14:03.387,16.25
08/06/2023 22:14:04.388,16.25
08/06/2023 22:14:06.387,15.00
08/06/2023 22:14:07.383,15.00
08/06/2023 22:14:12.387,13.75
08/06/2023 22:14:14.387,13.75
08/06/2023 22:14:17.383,15.00
08/06/2023 22:14:18.386,14.37
08/06/2023 22:14:20.389,15.62
08/06/2023 22:14:21.411,15.62
08/06/2023 22:14:55.523,13.75
08/06/2023 22:14:56.527,15.00
08/06/2023 22:14:57.523,15.00
08/06/2023 22:14:59.523,13.75
08/06/2023 22:15:00.526,13.75
08/06/2023 22:15:01.527,15.00
08/06/2023 22:15:02.523,15.00
08/06/2023 22:15:12.547,13.75
08/06/2023 22:15:13.545,13.75
08/06/2023 22:15:15.567,15.00
08/06/2023 22:15:16.563,15.00
08/06/2023 22:15:29.663,13.75
08/06/2023 22:15:30.666,15.00
08/06/2023 22:15:31.663,15.00
08/06/2023 22:15:47.829,13.75
08/06/2023 22:15:48.849,15.00
08/06/2023 22:15:49.869,15.00
08/06/2023 22:16:29.650,16.25
08/06/2023 22:16:30.669,16.25
08/06/2023 22:16:33.732,15.00
08/06/2023 22:16:34.752,15.62
08/06/2023 22:16:38.830,13.75
08/06/2023 22:16:39.848,15.00
08/06/2023 22:16:40.868,15.00
08/06/2023 22:16:44.930,16.25
08/06/2023 22:16:45.951,15.62
08/06/2023 22:16:49.009,14.37
08/06/2023 22:16:50.028,15.00
08/06/2023 22:16:51.048,13.75
08/06/2023 22:16:52.068,15.62
08/06/2023 22:16:53.089,15.62
08/06/2023 22:16:56.148,14.37
08/06/2023 22:16:57.169,15.62
08/06/2023 22:16:58.189,14.37
08/06/2023 22:16:59.208,14.37
08/06/2023 22:17:04.311,15.62
08/06/2023 22:17:05.329,15.62
08/06/2023 22:17:08.389,14.37
08/06/2023 22:17:09.412,13.75
08/06/2023 22:17:17.570,16.25
08/06/2023 22:17:18.588,16.87
08/06/2023 22:17:19.608,15.62
08/06/2023 22:17:20.629,15.62
08/06/2023 22:17:26.751,14.37
08/06/2023 22:17:27.771,14.37
08/06/2023 22:17:29.808,15.62
08/06/2023 22:17:30.828,14.37
08/06/2023 22:17:31.849,15.00
08/06/2023 22:17:33.887,15.62
08/06/2023 22:17:34.889,15.62
08/06/2023 22:17:37.949,14.37
08/06/2023 22:17:38.970,15.62
08/06/2023 22:17:39.988,15.62
08/06/2023 22:17:41.017,14.37
08/06/2023 22:17:42.038,15.00
08/06/2023 22:17:52.229,15.62
08/06/2023 22:17:53.250,15.62
08/06/2023 22:17:58.348,14.37
08/06/2023 22:17:59.370,15.00
08/06/2023 22:18:11.609,15.62
08/06/2023 22:18:12.629,15.00
08/06/2023 22:18:14.669,14.37
08/06/2023 22:18:15.690,15.62
08/06/2023 22:18:16.710,15.00
08/06/2023 22:18:19.771,14.37
08/06/2023 22:18:20.790,15.00
08/06/2023 22:18:25.898,16.25
08/06/2023 22:18:26.919,14.37
08/06/2023 22:18:27.939,15.00
08/06/2023 22:18:29.969,15.62
08/06/2023 22:18:30.991,15.00
08/06/2023 22:18:36.059,14.37
08/06/2023 22:18:37.088,14.37
08/06/2023 22:18:38.109,15.62
08/06/2023 22:18:39.119,15.00
08/06/2023 22:18:45.229,14.37
08/06/2023 22:18:46.249,15.62
08/06/2023 22:18:47.269,14.37
08/06/2023 22:18:48.289,15.62
08/06/2023 22:18:49.308,15.62
08/06/2023 22:18:51.349,14.37
08/06/2023 22:18:52.371,14.37
08/06/2023 22:18:54.408,15.62
08/06/2023 22:18:55.428,15.00
08/06/2023 22:19:04.612,14.37
08/06/2023 22:19:05.630,15.00
08/06/2023 22:19:14.809,15.62
08/06/2023 22:19:15.832,15.62
08/06/2023 22:19:21.950,14.37
08/06/2023 22:19:22.969,15.00
08/06/2023 22:19:23.990,13.75
08/06/2023 22:19:25.010,15.00
08/06/2023 22:19:26.029,15.00
08/06/2023 22:19:36.229,13.75
08/06/2023 22:19:37.248,13.75
08/06/2023 22:19:41.332,15.00
08/06/2023 22:19:42.352,15.00
08/06/2023 22:19:44.390,16.25
08/06/2023 22:19:45.409,15.62
08/06/2023 22:19:49.490,14.37
08/06/2023 22:19:50.509,14.37
08/06/2023 22:19:51.529,15.62
08/06/2023 22:19:52.554,14.37
08/06/2023 22:19:53.569,15.00
08/06/2023 22:20:06.832,15.62
08/06/2023 22:20:07.852,15.00
08/06/2023 22:20:33.349,14.37
08/06/2023 22:20:34.369,15.00
08/06/2023 22:20:42.528,15.62
08/06/2023 22:20:43.549,14.37
08/06/2023 22:20:44.569,15.62
08/06/2023 22:20:45.588,15.00
08/06/2023 22:20:48.649,14.37
08/06/2023 22:20:49.669,15.00
08/06/2023 22:20:51.709,13.12
08/06/2023 22:20:52.728,14.37
08/06/2023 22:20:53.750,14.37
08/06/2023 22:20:59.869,15.62
08/06/2023 22:21:00.887,15.62
08/06/2023 22:21:14.113,14.37
08/06/2023 22:21:15.132,15.00
08/06/2023 22:21:19.208,15.62
08/06/2023 22:21:20.229,15.62
08/06/2023 22:21:25.321,14.37
08/06/2023 22:21:26.341,15.00
08/06/2023 22:21:34.498,15.62
08/06/2023 22:21:35.524,15.00
08/06/2023 22:21:40.619,13.75
08/06/2023 22:21:41.638,14.37
08/06/2023 22:21:43.678,15.00
08/06/2023 22:21:44.701,13.75
08/06/2023 22:21:45.719,15.00
08/06/2023 22:21:46.739,14.37
08/06/2023 22:21:59.891,16.25
08/06/2023 22:22:00.897,15.62
08/06/2023 22:22:14.080,15.00
08/06/2023 22:22:15.099,15.62
08/06/2023 22:22:24.281,16.25
08/06/2023 22:22:25.298,14.37
08/06/2023 22:22:26.319,15.62
08/06/2023 22:22:27.338,15.62
08/06/2023 22:22:34.479,14.37
08/06/2023 22:22:35.488,14.37
08/06/2023 22:22:36.509,15.62
08/06/2023 22:22:37.529,14.37
08/06/2023 22:22:38.549,15.62
08/06/2023 22:22:39.570,14.37
08/06/2023 22:22:40.591,15.62
08/06/2023 22:22:41.611,14.37
08/06/2023 22:22:42.628,14.37
08/06/2023 22:22:44.669,15.62
08/06/2023 22:22:45.689,15.62
08/06/2023 22:22:46.708,14.37
08/06/2023 22:22:47.728,14.37
08/06/2023 22:22:48.740,15.62
08/06/2023 22:22:49.758,15.00
08/06/2023 22:22:52.820,14.37
08/06/2023 22:22:53.839,15.00
08/06/2023 22:22:55.880,15.62
08/06/2023 22:22:56.901,16.25
08/06/2023 22:22:57.919,15.00
08/06/2023 22:22:58.939,14.37
08/06/2023 22:23:01.999,13.75
08/06/2023 22:23:03.019,15.00
08/06/2023 22:23:04.038,15.00
08/06/2023 22:23:30.553,13.75
08/06/2023 22:23:31.569,15.00
08/06/2023 22:23:32.588,15.00
08/06/2023 22:23:54.978,16.25
08/06/2023 22:23:55.998,15.62
08/06/2023 22:23:58.041,15.00
08/06/2023 22:23:59.061,15.00
08/06/2023 22:24:09.259,13.75
08/06/2023 22:24:10.278,15.00
08/06/2023 22:24:11.298,15.62
08/06/2023 22:24:26.597,16.25
08/06/2023 22:24:27.618,15.62
08/06/2023 22:24:30.681,15.00
08/06/2023 22:24:31.698,14.37
08/06/2023 22:24:38.841,13.75
08/06/2023 22:24:39.858,15.00
08/06/2023 22:24:40.878,15.00
08/06/2023 22:24:58.222,13.75
08/06/2023 22:24:59.240,15.00
08/06/2023 22:25:00.261,16.25
08/06/2023 22:25:01.279,16.25
08/06/2023 22:25:02.300,15.00
08/06/2023 22:25:03.320,15.00
08/06/2023 22:25:09.443,16.25
08/06/2023 22:25:10.460,16.25
08/06/2023 22:25:11.489,15.00
08/06/2023 22:25:12.498,14.37
08/06/2023 22:25:50.218,16.25
08/06/2023 22:25:51.241,15.00
08/06/2023 22:25:52.257,15.00
08/06/2023 22:25:54.299,13.75
08/06/2023 22:25:55.319,15.00
08/06/2023 22:25:56.338,14.37
08/06/2023 22:26:15.718,16.25
08/06/2023 22:26:16.737,15.62
08/06/2023 22:26:18.787,15.00
08/06/2023 22:26:19.798,14.37
08/06/2023 22:26:41.218,16.25
08/06/2023 22:26:42.237,16.25
08/06/2023 22:26:43.259,14.37
08/06/2023 22:26:44.286,15.00
08/06/2023 22:26:46.318,15.62
08/06/2023 22:26:47.342,15.00
08/06/2023 22:26:48.360,16.25
08/06/2023 22:26:49.378,15.00
08/06/2023 22:26:50.399,15.00
08/06/2023 22:26:51.418,13.75
08/06/2023 22:26:52.439,15.62
08/06/2023 22:26:53.458,16.25
08/06/2023 22:26:55.499,14.37
08/06/2023 22:26:56.521,15.00
08/06/2023 22:26:58.563,15.62
08/06/2023 22:26:59.579,15.62
08/06/2023 22:27:12.839,13.75
08/06/2023 22:27:13.859,15.00
08/06/2023 22:27:14.879,13.75
08/06/2023 22:27:15.897,15.00
08/06/2023 22:27:16.918,15.00
08/06/2023 22:27:30.178,16.25
08/06/2023 22:27:31.197,15.62
08/06/2023 22:27:33.238,14.37
08/06/2023 22:27:34.258,14.37
08/06/2023 22:27:38.338,15.62
08/06/2023 22:27:39.358,16.25
08/06/2023 22:27:45.478,14.37
08/06/2023 22:27:46.498,15.00
08/06/2023 22:27:48.542,15.62
08/06/2023 22:27:49.558,15.00
