'EPIC O.Light.MV Log File

'Date,O.Light.MV
08/06/2023 18:43:52.333,0.1147
08/06/2023 18:44:02.527,0.1095
08/06/2023 18:44:03.548,0.1147
08/06/2023 18:44:13.745,0.1199
08/06/2023 18:44:14.767,0.1147
08/06/2023 18:44:25.949,0.1095
08/06/2023 18:44:26.964,0.1095
08/06/2023 18:44:39.194,0.1199
08/06/2023 18:44:40.205,0.1147
08/06/2023 18:45:08.764,0.1095
08/06/2023 18:45:10.807,0.1147
08/06/2023 18:45:24.065,0.1199
08/06/2023 18:45:25.085,0.1147
08/06/2023 18:45:39.365,0.1095
08/06/2023 18:45:40.388,0.1095
08/06/2023 18:45:51.605,0.1199
08/06/2023 18:45:53.648,0.1147
08/06/2023 18:46:06.905,0.1095
08/06/2023 18:46:07.924,0.1095
08/06/2023 18:46:21.187,0.1199
08/06/2023 18:46:22.205,0.1199
08/06/2023 18:46:39.534,0.1095
08/06/2023 18:46:40.546,0.1095
08/06/2023 18:46:55.818,0.1199
08/06/2023 18:46:56.823,0.1147
08/06/2023 18:47:10.055,0.1095
08/06/2023 18:47:11.076,0.1147
08/06/2023 18:47:22.295,0.1199
08/06/2023 18:47:24.336,0.1199
08/06/2023 18:47:40.654,0.1095
08/06/2023 18:47:41.674,0.1147
08/06/2023 18:47:51.833,0.1199
08/06/2023 18:47:52.828,0.1199
08/06/2023 18:48:11.034,0.1095
08/06/2023 18:48:14.097,0.1095
08/06/2023 18:48:32.456,0.1199
08/06/2023 18:48:33.475,0.1147
08/06/2023 18:48:48.774,0.1095
08/06/2023 18:48:49.795,0.1095
08/06/2023 18:49:04.035,0.1199
08/06/2023 18:49:05.055,0.1147
08/06/2023 18:49:29.535,0.1095
08/06/2023 18:49:32.594,0.1147
08/06/2023 18:49:42.794,0.1199
08/06/2023 18:49:47.874,0.1199
08/06/2023 18:49:58.083,0.1095
08/06/2023 18:49:59.094,0.1095
08/06/2023 18:50:09.297,0.1199
08/06/2023 18:50:10.314,0.1147
08/06/2023 18:50:23.588,0.1095
08/06/2023 18:50:25.614,0.1147
08/06/2023 18:50:43.935,0.1199
08/06/2023 18:50:44.958,0.1199
08/06/2023 18:50:55.156,0.1095
08/06/2023 18:50:56.175,0.1147
08/06/2023 18:51:07.395,0.1199
08/06/2023 18:51:08.415,0.1147
08/06/2023 18:51:30.828,0.1095
08/06/2023 18:51:31.833,0.1147
08/06/2023 18:51:41.946,0.1199
08/06/2023 18:51:42.954,0.1147
08/06/2023 18:51:54.175,0.1095
08/06/2023 18:51:55.194,0.1147
08/06/2023 18:52:05.394,0.1199
08/06/2023 18:52:06.415,0.1147
08/06/2023 18:52:22.742,0.1043
08/06/2023 18:52:32.833,0.1095
08/06/2023 18:52:43.034,0.1147
08/06/2023 18:52:44.055,0.1147
08/06/2023 18:53:15.658,0.1251
08/06/2023 18:53:16.677,0.1199
08/06/2023 18:53:28.914,0.1147
08/06/2023 18:53:29.943,0.1095
08/06/2023 19:03:37.609,0.1251
08/06/2023 19:03:46.608,0.1199
08/06/2023 19:03:57.629,0.1147
08/06/2023 19:03:58.632,0.1095
08/06/2023 19:06:10.088,0.1043
08/06/2023 19:06:20.149,0.1251
08/06/2023 19:06:27.169,0.1199
08/06/2023 19:06:37.192,0.1147
08/06/2023 19:06:38.189,0.1147
08/06/2023 19:08:11.568,0.1043
08/06/2023 19:08:16.592,0.1095
08/06/2023 19:08:28.631,0.1147
08/06/2023 19:08:29.628,0.1147
08/06/2023 19:11:23.531,0.1043
08/06/2023 19:11:24.528,0.1095
08/06/2023 19:11:35.571,0.1147
08/06/2023 19:11:36.572,0.1147
08/06/2023 19:12:02.692,0.1251
08/06/2023 19:12:03.703,0.1199
08/06/2023 19:12:15.758,0.1147
08/06/2023 19:12:16.762,0.1095
08/06/2023 19:14:20.603,0.1043
08/06/2023 19:14:22.643,0.1095
08/06/2023 19:14:32.843,0.1147
08/06/2023 19:14:33.863,0.1147
08/06/2023 19:16:39.323,0.1251
08/06/2023 19:16:40.343,0.1199
08/06/2023 19:16:50.551,0.1147
08/06/2023 19:16:51.563,0.1147
08/06/2023 19:18:09.962,0.1043
08/06/2023 19:18:10.982,0.1043
08/06/2023 19:18:21.182,0.1147
08/06/2023 19:18:22.202,0.1199
08/06/2023 19:18:37.505,0.1251
08/06/2023 19:18:38.525,0.1251
08/06/2023 19:18:48.722,0.1147
08/06/2023 19:18:49.743,0.1147
08/06/2023 19:20:36.753,0.1251
08/06/2023 19:20:37.773,0.1199
08/06/2023 19:20:48.993,0.1147
08/06/2023 19:20:50.012,0.1199
08/06/2023 19:21:27.756,0.1251
08/06/2023 19:21:28.774,0.1199
08/06/2023 19:21:40.926,0.1147
08/06/2023 19:21:41.953,0.1147
08/06/2023 19:23:52.462,0.1251
08/06/2023 19:24:02.674,0.1147
08/06/2023 19:24:03.682,0.1147
08/06/2023 19:27:58.846,0.1251
08/06/2023 19:28:03.895,0.1199
08/06/2023 19:28:14.096,0.1147
08/06/2023 19:28:15.111,0.1147
08/06/2023 19:28:26.331,0.1043
08/06/2023 19:28:29.394,0.1095
08/06/2023 19:28:40.613,0.1147
08/06/2023 19:28:41.631,0.1199
08/06/2023 19:29:44.822,0.1043
08/06/2023 19:29:52.961,0.1095
08/06/2023 19:30:04.182,0.1147
08/06/2023 19:30:05.201,0.1095
08/06/2023 19:33:36.144,0.1251
08/06/2023 19:33:37.161,0.1199
08/06/2023 19:33:47.341,0.1147
08/06/2023 19:33:48.361,0.1199
08/06/2023 19:36:00.901,0.1043
08/06/2023 19:36:11.103,0.1147
08/06/2023 19:36:12.121,0.1147
08/06/2023 19:36:32.521,0.1043
08/06/2023 19:36:37.621,0.1095
08/06/2023 19:36:47.821,0.1147
08/06/2023 19:36:48.841,0.1095
08/06/2023 19:38:14.422,0.1251
08/06/2023 19:38:15.440,0.1199
08/06/2023 19:38:25.621,0.1095
08/06/2023 19:38:26.641,0.1095
08/06/2023 19:38:41.863,0.1199
08/06/2023 19:38:42.880,0.1147
08/06/2023 19:39:03.289,0.1095
08/06/2023 19:39:04.303,0.1147
08/06/2023 19:39:15.524,0.1199
08/06/2023 19:39:16.540,0.1147
08/06/2023 19:39:30.820,0.1095
08/06/2023 19:39:32.860,0.1147
08/06/2023 19:39:44.080,0.1199
08/06/2023 19:39:45.100,0.1147
08/06/2023 19:40:10.510,0.1095
08/06/2023 19:40:11.521,0.1147
08/06/2023 19:40:22.741,0.1199
08/06/2023 19:40:23.761,0.1199
08/06/2023 19:41:01.503,0.1095
08/06/2023 19:41:02.520,0.1147
08/06/2023 19:41:14.762,0.1199
08/06/2023 19:41:15.782,0.1147
08/06/2023 19:41:27.000,0.1095
08/06/2023 19:41:29.041,0.1147
08/06/2023 19:41:44.330,0.1199
08/06/2023 19:41:45.351,0.1199
08/06/2023 19:42:03.691,0.1095
08/06/2023 19:42:05.730,0.1147
08/06/2023 19:42:15.893,0.1199
08/06/2023 19:42:16.912,0.1147
08/06/2023 19:42:32.214,0.1095
08/06/2023 19:42:33.230,0.1147
08/06/2023 19:42:48.542,0.1199
08/06/2023 19:42:49.551,0.1199
08/06/2023 19:43:01.790,0.1095
08/06/2023 19:43:03.831,0.1095
08/06/2023 19:43:20.151,0.1199
08/06/2023 19:43:22.194,0.1147
08/06/2023 19:43:33.412,0.1095
08/06/2023 19:43:34.430,0.1147
08/06/2023 19:43:45.650,0.1199
08/06/2023 19:43:48.717,0.1147
08/06/2023 19:44:06.990,0.1095
08/06/2023 19:44:08.014,0.1147
08/06/2023 19:44:19.230,0.1199
08/06/2023 19:44:20.251,0.1199
08/06/2023 19:44:33.511,0.1095
08/06/2023 19:44:34.532,0.1147
08/06/2023 19:44:46.770,0.1199
08/06/2023 19:44:48.814,0.1147
08/06/2023 19:45:13.190,0.1095
08/06/2023 19:45:14.210,0.1147
08/06/2023 19:45:42.772,0.1199
08/06/2023 19:45:43.790,0.1199
08/06/2023 19:45:53.978,0.1095
08/06/2023 19:45:57.031,0.1095
08/06/2023 19:46:12.331,0.1199
08/06/2023 19:46:14.370,0.1199
08/06/2023 19:46:24.571,0.1095
08/06/2023 19:46:25.590,0.1095
08/06/2023 19:46:36.819,0.1199
08/06/2023 19:46:37.830,0.1199
08/06/2023 19:46:47.998,0.1095
08/06/2023 19:46:49.010,0.1095
08/06/2023 19:47:09.399,0.1199
08/06/2023 19:47:10.414,0.1199
08/06/2023 19:47:21.612,0.1095
08/06/2023 19:47:23.649,0.1095
08/06/2023 19:47:34.869,0.1199
08/06/2023 19:47:37.930,0.1147
08/06/2023 19:47:50.173,0.1095
08/06/2023 19:47:51.190,0.1147
08/06/2023 19:48:05.470,0.1199
08/06/2023 19:48:06.491,0.1147
08/06/2023 19:48:22.810,0.1095
08/06/2023 19:48:23.830,0.1147
08/06/2023 19:48:34.029,0.1199
08/06/2023 19:48:35.025,0.1147
08/06/2023 19:48:51.336,0.1095
08/06/2023 19:48:52.354,0.1147
08/06/2023 19:49:07.652,0.1199
08/06/2023 19:49:08.670,0.1199
08/06/2023 19:49:19.889,0.1095
08/06/2023 19:49:21.931,0.1147
08/06/2023 19:49:32.130,0.1199
08/06/2023 19:49:33.159,0.1199
08/06/2023 19:49:45.390,0.1095
08/06/2023 19:49:46.410,0.1095
08/06/2023 19:50:00.674,0.1199
08/06/2023 19:50:01.689,0.1199
08/06/2023 19:50:15.890,0.1095
08/06/2023 19:50:16.909,0.1147
08/06/2023 19:50:27.091,0.1199
08/06/2023 19:50:28.110,0.1147
08/06/2023 19:50:40.351,0.1095
08/06/2023 19:50:41.370,0.1147
08/06/2023 19:50:51.560,0.1199
08/06/2023 19:50:52.579,0.1147
08/06/2023 19:51:08.900,0.1095
08/06/2023 19:51:09.922,0.1147
08/06/2023 19:51:25.229,0.1199
08/06/2023 19:51:26.250,0.1147
08/06/2023 19:51:37.459,0.1095
08/06/2023 19:51:38.479,0.1147
08/06/2023 19:51:50.720,0.1199
08/06/2023 19:51:52.760,0.1147
08/06/2023 19:52:05.980,0.1095
08/06/2023 19:52:07.000,0.1147
08/06/2023 19:52:17.170,0.1199
08/06/2023 19:52:18.189,0.1147
08/06/2023 19:52:36.510,0.1095
08/06/2023 19:52:37.530,0.1147
08/06/2023 19:52:50.790,0.1199
08/06/2023 19:52:52.829,0.1199
08/06/2023 19:53:27.483,0.1095
08/06/2023 19:53:28.500,0.1147
08/06/2023 19:53:39.684,0.1199
08/06/2023 19:53:40.699,0.1199
08/06/2023 19:53:59.060,0.1095
08/06/2023 19:54:00.082,0.1147
08/06/2023 19:54:10.263,0.1199
08/06/2023 19:54:11.279,0.1147
08/06/2023 19:54:29.342,0.1095
08/06/2023 19:54:30.359,0.1147
08/06/2023 19:54:46.428,0.1199
08/06/2023 19:54:47.448,0.1147
08/06/2023 19:54:59.505,0.1095
08/06/2023 19:55:00.507,0.1095
08/06/2023 19:55:12.504,0.1199
08/06/2023 19:55:13.507,0.1147
08/06/2023 19:55:33.547,0.1095
08/06/2023 19:55:35.548,0.1095
08/06/2023 19:55:49.581,0.1199
08/06/2023 19:55:50.598,0.1199
08/06/2023 19:56:00.617,0.1095
08/06/2023 19:56:01.615,0.1147
08/06/2023 19:56:13.702,0.1199
08/06/2023 19:56:14.718,0.1147
08/06/2023 19:56:33.779,0.1095
08/06/2023 19:56:34.798,0.1095
08/06/2023 19:56:46.837,0.1199
08/06/2023 19:56:47.833,0.1147
08/06/2023 19:57:12.957,0.1095
08/06/2023 19:57:13.954,0.1095
08/06/2023 19:57:23.976,0.1199
08/06/2023 19:57:24.979,0.1199
08/06/2023 19:57:36.017,0.1095
08/06/2023 19:57:37.015,0.1095
08/06/2023 19:57:49.078,0.1199
08/06/2023 19:57:51.078,0.1199
08/06/2023 19:58:14.157,0.1095
08/06/2023 19:58:18.157,0.1147
08/06/2023 19:58:37.235,0.1199
08/06/2023 19:58:38.237,0.1199
08/06/2023 19:58:54.298,0.1095
08/06/2023 19:58:55.294,0.1147
08/06/2023 19:59:05.298,0.1199
08/06/2023 19:59:06.295,0.1147
08/06/2023 19:59:21.419,0.1095
08/06/2023 19:59:22.438,0.1147
08/06/2023 19:59:32.488,0.1199
08/06/2023 19:59:33.484,0.1199
08/06/2023 19:59:49.517,0.1095
08/06/2023 19:59:53.597,0.1147
08/06/2023 20:00:06.658,0.1199
08/06/2023 20:00:09.654,0.1147
08/06/2023 20:00:23.757,0.1095
08/06/2023 20:00:24.754,0.1147
08/06/2023 20:00:34.819,0.1199
08/06/2023 20:00:35.835,0.1147
08/06/2023 20:00:49.832,0.1095
08/06/2023 20:00:50.840,0.1095
08/06/2023 20:01:07.877,0.1199
08/06/2023 20:01:09.877,0.1147
08/06/2023 20:01:19.958,0.1095
08/06/2023 20:01:20.954,0.1147
08/06/2023 20:01:39.999,0.1199
08/06/2023 20:01:41.019,0.1199
08/06/2023 20:01:54.078,0.1095
08/06/2023 20:01:55.097,0.1095
08/06/2023 20:02:23.234,0.1199
08/06/2023 20:02:24.237,0.1199
08/06/2023 20:02:42.317,0.1095
08/06/2023 20:02:43.314,0.1147
08/06/2023 20:02:58.314,0.1199
08/06/2023 20:02:59.318,0.1199
08/06/2023 20:03:15.377,0.1095
08/06/2023 20:03:16.382,0.1095
08/06/2023 20:03:28.457,0.1199
08/06/2023 20:03:29.458,0.1147
08/06/2023 20:03:44.607,0.1095
08/06/2023 20:03:45.605,0.1095
08/06/2023 20:03:57.644,0.1199
08/06/2023 20:03:58.647,0.1147
08/06/2023 20:04:16.710,0.1095
08/06/2023 20:04:17.730,0.1147
08/06/2023 20:04:32.814,0.1199
08/06/2023 20:04:35.828,0.1147
08/06/2023 20:05:03.017,0.1095
08/06/2023 20:05:04.015,0.1147
08/06/2023 20:05:17.075,0.1199
08/06/2023 20:05:18.076,0.1147
08/06/2023 20:05:37.118,0.1095
08/06/2023 20:05:38.113,0.1147
08/06/2023 20:06:03.273,0.1199
08/06/2023 20:06:04.276,0.1147
08/06/2023 20:06:15.377,0.1095
08/06/2023 20:06:16.375,0.1147
08/06/2023 20:06:30.395,0.1199
08/06/2023 20:06:31.395,0.1147
08/06/2023 20:06:46.454,0.1043
08/06/2023 20:06:48.453,0.1095
08/06/2023 20:06:58.477,0.1199
08/06/2023 20:07:00.479,0.1147
08/06/2023 20:07:11.517,0.1043
08/06/2023 20:07:15.536,0.1095
08/06/2023 20:07:25.554,0.1147
08/06/2023 20:07:26.556,0.1147
08/06/2023 20:10:24.217,0.1043
08/06/2023 20:10:30.217,0.1095
08/06/2023 20:10:42.296,0.1199
08/06/2023 20:10:45.294,0.1147
08/06/2023 20:10:55.315,0.1095
08/06/2023 20:10:56.316,0.1147
08/06/2023 20:11:10.396,0.1199
08/06/2023 20:11:11.394,0.1147
08/06/2023 20:11:21.396,0.1095
08/06/2023 20:11:22.393,0.1147
08/06/2023 20:11:40.477,0.1199
08/06/2023 20:11:41.504,0.1147
08/06/2023 20:11:51.574,0.1095
08/06/2023 20:11:52.575,0.1147
08/06/2023 20:12:10.637,0.1199
08/06/2023 20:12:12.653,0.1147
08/06/2023 20:12:36.693,0.1095
08/06/2023 20:12:38.693,0.1147
08/06/2023 20:12:49.693,0.1199
08/06/2023 20:12:50.697,0.1147
08/06/2023 20:13:00.737,0.1095
08/06/2023 20:13:01.757,0.1147
08/06/2023 20:13:11.813,0.1199
08/06/2023 20:13:12.816,0.1147
08/06/2023 20:13:27.856,0.1095
08/06/2023 20:13:28.853,0.1095
08/06/2023 20:13:39.851,0.1199
08/06/2023 20:13:40.856,0.1199
08/06/2023 20:13:51.897,0.1095
08/06/2023 20:13:52.917,0.1095
08/06/2023 20:14:11.996,0.1199
08/06/2023 20:14:13.004,0.1147
08/06/2023 20:14:23.053,0.1095
08/06/2023 20:14:24.056,0.1095
08/06/2023 20:14:37.096,0.1199
08/06/2023 20:14:39.097,0.1147
08/06/2023 20:14:51.134,0.1095
08/06/2023 20:14:52.136,0.1147
08/06/2023 20:15:12.418,0.1199
08/06/2023 20:15:13.437,0.1147
08/06/2023 20:15:23.648,0.1095
08/06/2023 20:15:24.658,0.1043
08/06/2023 20:15:37.917,0.1199
08/06/2023 20:15:38.939,0.1147
08/06/2023 20:15:52.200,0.1095
08/06/2023 20:15:53.218,0.1147
08/06/2023 20:16:20.762,0.1199
08/06/2023 20:16:21.777,0.1199
08/06/2023 20:16:37.017,0.1095
08/06/2023 20:16:38.038,0.1147
08/06/2023 20:16:48.207,0.1199
08/06/2023 20:16:49.217,0.1147
08/06/2023 20:16:59.417,0.1095
08/06/2023 20:17:00.437,0.1095
08/06/2023 20:17:11.660,0.1199
08/06/2023 20:17:12.679,0.1199
08/06/2023 20:17:22.858,0.1095
08/06/2023 20:17:23.877,0.1147
08/06/2023 20:17:37.137,0.1199
08/06/2023 20:17:39.177,0.1199
08/06/2023 20:17:52.438,0.1095
08/06/2023 20:17:53.458,0.1147
08/06/2023 20:18:03.657,0.1199
08/06/2023 20:18:04.678,0.1147
08/06/2023 20:18:20.856,0.1095
08/06/2023 20:18:21.857,0.1095
08/06/2023 20:18:38.178,0.1199
08/06/2023 20:18:40.217,0.1147
08/06/2023 20:18:51.439,0.1095
08/06/2023 20:18:53.481,0.1147
08/06/2023 20:19:05.718,0.1199
08/06/2023 20:19:07.758,0.1147
08/06/2023 20:19:18.977,0.1095
08/06/2023 20:19:20.001,0.1095
08/06/2023 20:19:30.197,0.1199
08/06/2023 20:19:32.237,0.1147
08/06/2023 20:19:42.437,0.1095
08/06/2023 20:19:43.458,0.1147
08/06/2023 20:19:54.677,0.1199
08/06/2023 20:19:55.707,0.1147
08/06/2023 20:20:10.989,0.1095
08/06/2023 20:20:12.023,0.1095
08/06/2023 20:20:45.670,0.1199
08/06/2023 20:20:46.691,0.1199
08/06/2023 20:20:57.909,0.1095
08/06/2023 20:20:58.928,0.1147
08/06/2023 20:21:09.107,0.1199
08/06/2023 20:21:10.128,0.1147
08/06/2023 20:21:21.347,0.1095
08/06/2023 20:21:23.387,0.1095
08/06/2023 20:21:34.608,0.1199
08/06/2023 20:21:35.627,0.1147
08/06/2023 20:21:50.927,0.1095
08/06/2023 20:21:51.948,0.1147
08/06/2023 20:22:03.168,0.1199
08/06/2023 20:22:05.207,0.1199
08/06/2023 20:22:16.429,0.1095
08/06/2023 20:22:17.450,0.1147
08/06/2023 20:22:45.987,0.1199
08/06/2023 20:22:47.007,0.1147
08/06/2023 20:22:57.207,0.1095
08/06/2023 20:22:59.247,0.1147
08/06/2023 20:23:09.447,0.1199
08/06/2023 20:23:11.487,0.1199
08/06/2023 20:23:29.847,0.1095
08/06/2023 20:23:30.865,0.1147
08/06/2023 20:23:41.997,0.1251
08/06/2023 20:23:44.040,0.1199
08/06/2023 20:23:54.238,0.1095
08/06/2023 20:23:55.257,0.1095
08/06/2023 20:24:05.458,0.1199
08/06/2023 20:24:08.517,0.1199
08/06/2023 20:24:19.737,0.1095
08/06/2023 20:24:20.765,0.1095
08/06/2023 20:24:31.961,0.1199
08/06/2023 20:24:33.998,0.1147
08/06/2023 20:24:47.257,0.1095
08/06/2023 20:24:48.277,0.1095
08/06/2023 20:24:58.477,0.1199
08/06/2023 20:25:00.517,0.1147
08/06/2023 20:25:11.736,0.1095
08/06/2023 20:25:12.757,0.1095
08/06/2023 20:25:24.977,0.1199
08/06/2023 20:25:30.067,0.1251
08/06/2023 20:25:43.326,0.1095
08/06/2023 20:25:44.347,0.1147
08/06/2023 20:25:57.597,0.1199
08/06/2023 20:25:58.617,0.1147
08/06/2023 20:26:14.940,0.1095
08/06/2023 20:26:15.957,0.1147
08/06/2023 20:26:41.457,0.1199
08/06/2023 20:26:42.477,0.1199
08/06/2023 20:26:52.677,0.1095
08/06/2023 20:26:53.697,0.1147
08/06/2023 20:27:03.855,0.1199
08/06/2023 20:27:04.866,0.1199
08/06/2023 20:27:17.057,0.1095
08/06/2023 20:27:18.086,0.1147
08/06/2023 20:27:42.558,0.1199
08/06/2023 20:27:43.589,0.1147
08/06/2023 20:27:53.781,0.1095
08/06/2023 20:27:54.797,0.1147
08/06/2023 20:28:05.999,0.1199
08/06/2023 20:28:13.137,0.1147
08/06/2023 20:28:24.356,0.1095
08/06/2023 20:28:25.377,0.1147
08/06/2023 20:28:38.606,0.1199
08/06/2023 20:28:41.666,0.1147
08/06/2023 20:28:51.827,0.1095
08/06/2023 20:28:52.846,0.1095
08/06/2023 20:29:07.097,0.1251
08/06/2023 20:29:10.156,0.1199
08/06/2023 20:29:21.377,0.1147
08/06/2023 20:29:22.409,0.1147
08/06/2023 20:30:34.716,0.1043
08/06/2023 20:30:36.759,0.1095
08/06/2023 20:30:47.944,0.1147
08/06/2023 20:30:48.958,0.1147
08/06/2023 20:31:32.817,0.1043
08/06/2023 20:31:36.896,0.1095
08/06/2023 20:31:47.099,0.1147
08/06/2023 20:31:48.116,0.1147
08/06/2023 20:32:23.817,0.1043
08/06/2023 20:32:29.937,0.1095
08/06/2023 20:32:40.138,0.1147
08/06/2023 20:32:41.157,0.1095
08/06/2023 20:34:02.760,0.1251
08/06/2023 20:34:08.856,0.1199
08/06/2023 20:34:19.037,0.1147
08/06/2023 20:34:20.057,0.1199
08/06/2023 20:34:31.280,9.91E-02
08/06/2023 20:34:41.476,0.1199
08/06/2023 20:34:43.520,0.1147
08/06/2023 20:34:53.718,0.1095
08/06/2023 20:34:54.736,0.1147
08/06/2023 20:35:05.855,0.1199
08/06/2023 20:35:06.858,0.1147
08/06/2023 20:35:17.056,0.1095
08/06/2023 20:35:18.076,0.1147
08/06/2023 20:35:44.558,0.1199
08/06/2023 20:35:45.576,0.1199
08/06/2023 20:35:55.785,0.1303
08/06/2023 20:35:56.798,0.1303
08/06/2023 20:36:06.958,0.1147
08/06/2023 20:36:08.996,0.1147
08/06/2023 20:36:21.196,0.1043
08/06/2023 20:36:22.216,0.1095
08/06/2023 20:36:32.416,0.1147
08/06/2023 20:36:33.437,0.1147
08/06/2023 20:37:07.037,0.1251
08/06/2023 20:37:17.236,0.1095
08/06/2023 20:37:19.276,0.1095
08/06/2023 20:37:42.737,0.1199
08/06/2023 20:37:45.796,0.1147
08/06/2023 20:37:55.976,0.1043
08/06/2023 20:37:59.035,0.1095
08/06/2023 20:38:10.258,0.1147
08/06/2023 20:38:11.275,0.1147
08/06/2023 20:38:31.645,0.1251
08/06/2023 20:38:32.655,0.1251
08/06/2023 20:38:42.855,0.1095
08/06/2023 20:38:43.850,0.1095
08/06/2023 20:39:11.318,0.1199
08/06/2023 20:39:12.336,0.1147
08/06/2023 20:39:24.577,0.1095
08/06/2023 20:39:25.595,0.1147
08/06/2023 20:39:38.856,9.91E-02
08/06/2023 20:39:49.015,0.1095
08/06/2023 20:39:51.055,0.1147
08/06/2023 20:40:02.276,0.1199
08/06/2023 20:40:05.337,0.1199
08/06/2023 20:40:17.575,0.1095
08/06/2023 20:40:18.596,0.1147
08/06/2023 20:40:39.955,0.1199
08/06/2023 20:40:40.975,0.1147
08/06/2023 20:40:55.185,0.1095
08/06/2023 20:40:57.216,0.1095
08/06/2023 20:41:15.503,0.1199
08/06/2023 20:41:16.516,0.1147
08/06/2023 20:41:32.854,0.1095
08/06/2023 20:41:33.874,0.1147
08/06/2023 20:41:53.215,0.1199
08/06/2023 20:41:54.235,0.1147
08/06/2023 20:42:05.455,0.1043
08/06/2023 20:42:07.499,0.1095
08/06/2023 20:42:18.718,0.1147
08/06/2023 20:42:19.736,0.1147
08/06/2023 20:44:02.716,0.1043
08/06/2023 20:44:05.775,0.1095
08/06/2023 20:44:16.935,0.1199
08/06/2023 20:44:18.975,0.1147
08/06/2023 20:44:31.215,0.1095
08/06/2023 20:44:32.235,0.1095
08/06/2023 20:44:43.459,0.1199
08/06/2023 20:44:45.496,0.1199
08/06/2023 20:44:56.716,0.1095
08/06/2023 20:44:57.737,0.1095
08/06/2023 20:45:11.895,0.1199
08/06/2023 20:45:12.915,0.1147
08/06/2023 20:45:25.158,0.1095
08/06/2023 20:45:26.182,0.1095
08/06/2023 20:45:37.398,0.1199
08/06/2023 20:45:39.436,0.1199
08/06/2023 20:45:52.695,0.1095
08/06/2023 20:45:53.715,0.1147
08/06/2023 20:46:03.927,0.1199
08/06/2023 20:46:04.935,0.1147
08/06/2023 20:46:16.156,0.1095
08/06/2023 20:46:17.177,0.1147
08/06/2023 20:46:32.475,0.1199
08/06/2023 20:46:33.495,0.1199
08/06/2023 20:46:44.726,0.1095
08/06/2023 20:46:45.738,0.1147
08/06/2023 20:47:04.097,0.1199
08/06/2023 20:47:05.117,0.1147
08/06/2023 20:47:16.338,0.1095
08/06/2023 20:47:17.357,0.1147
08/06/2023 20:47:27.538,0.1199
08/06/2023 20:47:28.556,0.1199
08/06/2023 20:47:40.797,0.1095
08/06/2023 20:47:41.815,0.1095
08/06/2023 20:47:59.155,0.1199
08/06/2023 20:48:00.174,0.1147
08/06/2023 20:48:26.655,0.1095
08/06/2023 20:48:27.676,0.1147
08/06/2023 20:48:46.038,0.1199
08/06/2023 20:48:47.055,0.1147
08/06/2023 20:48:59.296,0.1095
08/06/2023 20:49:01.335,0.1095
08/06/2023 20:49:20.716,0.1199
08/06/2023 20:49:23.774,0.1147
08/06/2023 20:49:34.956,0.1095
08/06/2023 20:49:35.976,0.1147
08/06/2023 20:49:47.195,0.1199
08/06/2023 20:49:49.235,0.1199
08/06/2023 20:49:59.435,0.1095
08/06/2023 20:50:00.454,0.1095
08/06/2023 20:50:13.714,0.1199
08/06/2023 20:50:14.735,0.1199
08/06/2023 20:50:27.915,0.1095
08/06/2023 20:50:28.934,0.1147
08/06/2023 20:50:47.296,0.1199
08/06/2023 20:50:48.315,0.1147
08/06/2023 20:51:03.625,0.1095
08/06/2023 20:51:04.635,0.1147
08/06/2023 20:51:35.235,0.1199
08/06/2023 20:51:36.255,0.1147
08/06/2023 20:51:47.474,0.1095
08/06/2023 20:51:48.497,0.1147
08/06/2023 20:52:04.815,0.1199
08/06/2023 20:52:07.873,0.1199
08/06/2023 20:52:20.015,0.1095
08/06/2023 20:52:21.034,0.1147
08/06/2023 20:52:32.254,0.1199
08/06/2023 20:52:36.335,0.1147
08/06/2023 20:52:46.535,0.1095
08/06/2023 20:52:47.554,0.1043
08/06/2023 20:53:07.944,0.1199
08/06/2023 20:53:09.987,0.1147
08/06/2023 20:53:20.134,0.1095
08/06/2023 20:53:21.158,0.1095
08/06/2023 20:53:33.384,0.1199
08/06/2023 20:53:34.405,0.1147
08/06/2023 20:53:46.644,0.1095
08/06/2023 20:53:47.664,0.1095
08/06/2023 20:54:11.984,0.1199
08/06/2023 20:54:13.004,0.1147
08/06/2023 20:54:25.244,0.1095
08/06/2023 20:54:28.305,0.1147
08/06/2023 20:54:40.546,0.1199
08/06/2023 20:54:41.569,0.1147
08/06/2023 20:54:53.806,0.1095
08/06/2023 20:54:54.826,0.1147
08/06/2023 20:55:09.964,0.1199
08/06/2023 20:55:10.985,0.1147
08/06/2023 20:55:22.064,0.1095
08/06/2023 20:55:24.063,0.1095
08/06/2023 20:55:35.081,0.1199
08/06/2023 20:55:36.081,0.1147
08/06/2023 20:55:46.103,0.1095
08/06/2023 20:55:48.103,0.1147
08/06/2023 20:56:00.100,0.1199
08/06/2023 20:56:01.102,0.1147
08/06/2023 20:56:19.223,0.1095
08/06/2023 20:56:20.219,0.1147
08/06/2023 20:56:38.263,0.1251
08/06/2023 20:56:48.280,0.1147
08/06/2023 20:56:49.283,0.1147
08/06/2023 20:58:30.699,0.1043
08/06/2023 20:58:32.699,0.1095
08/06/2023 20:58:42.763,0.1147
08/06/2023 20:58:43.759,0.1199
08/06/2023 20:59:52.099,0.1043
08/06/2023 20:59:57.143,0.1095
08/06/2023 21:00:08.140,0.1199
08/06/2023 21:00:09.142,0.1147
