'EPIC GC IG.PG.MV Log File

'Date,GC IG.PG.MV
08/06/2023 18:42:28.724,3.21E-08
08/06/2023 18:42:29.754,3.21E-08
08/06/2023 18:42:30.765,3.13E-08
08/06/2023 18:42:31.785,3.21E-08
08/06/2023 18:42:32.805,3.29E-08
08/06/2023 18:42:33.823,3.21E-08
08/06/2023 18:42:35.824,3.21E-08
08/06/2023 18:42:36.844,3.21E-08
08/06/2023 18:42:37.866,3.21E-08
08/06/2023 18:42:38.884,3.21E-08
08/06/2023 18:42:39.907,3.13E-08
08/06/2023 18:42:40.926,3.13E-08
08/06/2023 18:42:41.946,3.21E-08
08/06/2023 18:42:42.965,3.21E-08
08/06/2023 18:42:43.988,3.13E-08
08/06/2023 18:42:45.007,3.21E-08
08/06/2023 18:42:46.033,3.13E-08
08/06/2023 18:42:47.044,3.13E-08
08/06/2023 18:42:48.064,3.21E-08
08/06/2023 18:42:49.084,3.21E-08
08/06/2023 18:42:50.104,3.21E-08
08/06/2023 18:42:51.124,3.21E-08
08/06/2023 18:42:52.147,3.13E-08
08/06/2023 18:42:53.167,3.21E-08
08/06/2023 18:42:54.184,3.21E-08
08/06/2023 18:42:55.204,3.06E-08
08/06/2023 18:42:56.225,3.13E-08
08/06/2023 18:42:57.244,3.13E-08
08/06/2023 18:42:58.273,3.13E-08
08/06/2023 18:42:59.292,3.13E-08
08/06/2023 18:43:00.304,3.13E-08
08/06/2023 18:43:01.324,3.21E-08
08/06/2023 18:43:02.345,3.21E-08
08/06/2023 18:43:03.365,3.13E-08
08/06/2023 18:43:04.384,3.21E-08
08/06/2023 18:43:05.409,3.21E-08
08/06/2023 18:43:06.428,3.13E-08
08/06/2023 18:43:07.444,3.13E-08
08/06/2023 18:43:08.464,3.21E-08
08/06/2023 18:43:09.484,3.21E-08
08/06/2023 18:43:10.504,3.21E-08
08/06/2023 18:43:11.524,3.13E-08
08/06/2023 18:43:12.546,3.13E-08
08/06/2023 18:43:13.565,3.21E-08
08/06/2023 18:43:14.584,3.13E-08
08/06/2023 18:43:15.606,3.21E-08
08/06/2023 18:43:16.627,3.13E-08
08/06/2023 18:43:17.644,3.13E-08
08/06/2023 18:43:18.665,3.13E-08
08/06/2023 18:43:19.684,3.21E-08
08/06/2023 18:43:20.706,3.21E-08
08/06/2023 18:43:21.724,3.13E-08
08/06/2023 18:43:22.744,3.21E-08
08/06/2023 18:43:23.764,3.21E-08
08/06/2023 18:43:24.784,3.21E-08
08/06/2023 18:43:25.805,3.21E-08
08/06/2023 18:43:26.830,3.13E-08
08/06/2023 18:43:27.846,3.21E-08
08/06/2023 18:43:28.867,3.13E-08
08/06/2023 18:43:29.884,3.13E-08
08/06/2023 18:43:30.904,3.13E-08
08/06/2023 18:43:31.925,3.21E-08
08/06/2023 18:43:32.945,3.21E-08
08/06/2023 18:43:33.964,3.13E-08
08/06/2023 18:43:34.984,3.21E-08
08/06/2023 18:43:36.004,3.13E-08
08/06/2023 18:43:37.026,3.21E-08
08/06/2023 18:43:38.044,3.21E-08
08/06/2023 18:43:39.068,3.13E-08
08/06/2023 18:43:40.087,3.21E-08
08/06/2023 18:43:41.104,3.21E-08
08/06/2023 18:43:42.125,3.21E-08
08/06/2023 18:43:43.144,3.13E-08
08/06/2023 18:43:44.164,3.13E-08
08/06/2023 18:43:45.185,3.21E-08
08/06/2023 18:43:46.204,3.21E-08
08/06/2023 18:43:47.224,3.13E-08
08/06/2023 18:43:48.244,3.13E-08
08/06/2023 18:43:49.265,3.21E-08
08/06/2023 18:43:50.285,3.13E-08
08/06/2023 18:43:51.304,3.13E-08
08/06/2023 18:43:52.333,3.13E-08
08/06/2023 18:43:53.345,3.13E-08
08/06/2023 18:43:54.368,3.21E-08
08/06/2023 18:43:55.384,3.21E-08
08/06/2023 18:43:56.405,3.21E-08
08/06/2023 18:43:57.425,3.21E-08
08/06/2023 18:43:58.445,3.21E-08
08/06/2023 18:43:59.465,3.21E-08
08/06/2023 18:44:00.484,3.13E-08
08/06/2023 18:44:01.504,3.21E-08
08/06/2023 18:44:02.527,3.29E-08
08/06/2023 18:44:03.547,3.21E-08
08/06/2023 18:44:04.565,3.13E-08
08/06/2023 18:44:05.585,3.21E-08
08/06/2023 18:44:06.604,3.13E-08
08/06/2023 18:44:07.624,3.13E-08
08/06/2023 18:44:08.644,3.13E-08
08/06/2023 18:44:09.665,3.21E-08
08/06/2023 18:44:10.693,3.21E-08
08/06/2023 18:44:11.704,3.21E-08
08/06/2023 18:44:12.724,3.13E-08
08/06/2023 18:44:13.745,3.21E-08
08/06/2023 18:44:14.766,3.21E-08
08/06/2023 18:44:15.784,3.13E-08
08/06/2023 18:44:16.804,3.13E-08
08/06/2023 18:44:17.823,3.21E-08
08/06/2023 18:44:19.823,3.13E-08
08/06/2023 18:44:20.844,3.21E-08
08/06/2023 18:44:21.872,3.21E-08
08/06/2023 18:44:22.884,3.21E-08
08/06/2023 18:44:23.904,3.21E-08
08/06/2023 18:44:24.924,3.21E-08
08/06/2023 18:44:25.948,3.13E-08
08/06/2023 18:44:26.964,3.21E-08
08/06/2023 18:44:27.984,3.21E-08
08/06/2023 18:44:29.004,3.29E-08
08/06/2023 18:44:30.025,3.29E-08
08/06/2023 18:44:31.043,3.21E-08
08/06/2023 18:44:32.045,3.21E-08
08/06/2023 18:44:33.065,3.13E-08
08/06/2023 18:44:34.084,3.21E-08
08/06/2023 18:44:35.105,3.21E-08
08/06/2023 18:44:36.125,3.21E-08
08/06/2023 18:44:37.146,3.21E-08
08/06/2023 18:44:38.167,3.21E-08
08/06/2023 18:44:39.193,3.21E-08
08/06/2023 18:44:40.205,3.21E-08
08/06/2023 18:44:41.224,3.21E-08
08/06/2023 18:44:42.244,3.21E-08
08/06/2023 18:44:43.264,3.21E-08
08/06/2023 18:44:44.284,3.29E-08
08/06/2023 18:44:45.304,3.29E-08
08/06/2023 18:44:46.324,3.29E-08
08/06/2023 18:44:47.344,3.29E-08
08/06/2023 18:44:48.370,3.29E-08
08/06/2023 18:44:49.396,3.21E-08
08/06/2023 18:44:50.405,3.29E-08
08/06/2023 18:44:51.424,3.21E-08
08/06/2023 18:44:52.444,3.29E-08
08/06/2023 18:44:53.473,3.21E-08
08/06/2023 18:44:54.484,3.21E-08
08/06/2023 18:44:55.504,3.29E-08
08/06/2023 18:44:56.524,3.21E-08
08/06/2023 18:44:57.546,3.29E-08
08/06/2023 18:44:58.567,3.29E-08
08/06/2023 18:44:59.584,3.29E-08
08/06/2023 18:45:00.605,3.21E-08
08/06/2023 18:45:01.624,3.29E-08
08/06/2023 18:45:02.645,3.21E-08
08/06/2023 18:45:03.664,3.37E-08
08/06/2023 18:45:04.686,3.37E-08
08/06/2023 18:45:05.705,3.29E-08
08/06/2023 18:45:06.725,3.29E-08
08/06/2023 18:45:07.752,3.29E-08
08/06/2023 18:45:08.764,3.21E-08
08/06/2023 18:45:09.785,3.21E-08
08/06/2023 18:45:10.804,3.29E-08
08/06/2023 18:45:11.827,3.29E-08
08/06/2023 18:45:12.844,3.21E-08
08/06/2023 18:45:13.864,3.29E-08
08/06/2023 18:45:14.885,3.29E-08
08/06/2023 18:45:15.905,3.37E-08
08/06/2023 18:45:16.924,3.29E-08
08/06/2023 18:45:17.943,3.29E-08
08/06/2023 18:45:18.966,3.29E-08
08/06/2023 18:45:19.984,3.29E-08
08/06/2023 18:45:21.004,3.21E-08
08/06/2023 18:45:22.028,3.37E-08
08/06/2023 18:45:23.044,3.37E-08
08/06/2023 18:45:24.064,3.29E-08
08/06/2023 18:45:25.085,3.37E-08
08/06/2023 18:45:26.104,3.29E-08
08/06/2023 18:45:27.124,3.29E-08
08/06/2023 18:45:28.143,3.37E-08
08/06/2023 18:45:29.164,3.29E-08
08/06/2023 18:45:30.184,3.37E-08
08/06/2023 18:45:31.204,3.29E-08
08/06/2023 18:45:32.224,3.29E-08
08/06/2023 18:45:33.247,3.37E-08
08/06/2023 18:45:34.264,3.37E-08
08/06/2023 18:45:35.284,3.54E-08
08/06/2023 18:45:36.304,3.37E-08
08/06/2023 18:45:37.334,3.45E-08
08/06/2023 18:45:38.344,3.37E-08
08/06/2023 18:45:39.364,3.37E-08
08/06/2023 18:45:40.388,3.37E-08
08/06/2023 18:45:41.409,3.45E-08
08/06/2023 18:45:42.424,3.45E-08
08/06/2023 18:45:43.444,3.37E-08
08/06/2023 18:45:44.465,3.45E-08
08/06/2023 18:45:45.484,3.45E-08
08/06/2023 18:45:46.504,3.29E-08
08/06/2023 18:45:47.526,3.37E-08
08/06/2023 18:45:48.544,3.37E-08
08/06/2023 18:45:49.564,3.37E-08
08/06/2023 18:45:50.584,3.45E-08
08/06/2023 18:45:51.604,3.45E-08
08/06/2023 18:45:52.626,3.37E-08
08/06/2023 18:45:53.647,3.37E-08
08/06/2023 18:45:54.668,3.45E-08
08/06/2023 18:45:55.685,3.45E-08
08/06/2023 18:45:56.704,3.45E-08
08/06/2023 18:45:57.723,3.45E-08
08/06/2023 18:45:58.745,3.45E-08
08/06/2023 18:45:59.765,3.45E-08
08/06/2023 18:46:00.784,3.37E-08
08/06/2023 18:46:01.804,3.54E-08
08/06/2023 18:46:02.832,3.45E-08
08/06/2023 18:46:03.844,3.45E-08
08/06/2023 18:46:04.864,3.45E-08
08/06/2023 18:46:05.885,3.54E-08
08/06/2023 18:46:06.904,3.45E-08
08/06/2023 18:46:07.923,3.54E-08
08/06/2023 18:46:08.944,3.54E-08
08/06/2023 18:46:09.965,3.54E-08
08/06/2023 18:46:10.984,3.54E-08
08/06/2023 18:46:12.005,3.37E-08
08/06/2023 18:46:13.028,3.54E-08
08/06/2023 18:46:14.046,3.54E-08
08/06/2023 18:46:15.063,3.54E-08
08/06/2023 18:46:16.084,3.62E-08
08/06/2023 18:46:17.112,3.45E-08
08/06/2023 18:46:18.123,3.54E-08
08/06/2023 18:46:19.145,3.54E-08
08/06/2023 18:46:20.166,3.62E-08
08/06/2023 18:46:21.186,3.54E-08
08/06/2023 18:46:22.205,3.54E-08
08/06/2023 18:46:23.224,3.54E-08
08/06/2023 18:46:24.245,3.54E-08
08/06/2023 18:46:25.264,3.62E-08
08/06/2023 18:46:26.285,3.54E-08
08/06/2023 18:46:27.305,3.62E-08
08/06/2023 18:46:28.325,3.71E-08
08/06/2023 18:46:29.344,3.54E-08
08/06/2023 18:46:30.366,3.62E-08
08/06/2023 18:46:31.399,3.62E-08
08/06/2023 18:46:32.404,3.71E-08
08/06/2023 18:46:33.424,3.62E-08
08/06/2023 18:46:34.443,3.71E-08
08/06/2023 18:46:35.464,3.62E-08
08/06/2023 18:46:36.485,3.71E-08
08/06/2023 18:46:37.505,3.71E-08
08/06/2023 18:46:38.516,3.62E-08
08/06/2023 18:46:39.533,3.80E-08
08/06/2023 18:46:40.545,3.62E-08
08/06/2023 18:46:41.564,3.80E-08
08/06/2023 18:46:42.574,3.71E-08
08/06/2023 18:46:43.594,3.71E-08
08/06/2023 18:46:44.615,3.80E-08
08/06/2023 18:46:45.633,3.62E-08
08/06/2023 18:46:46.657,3.80E-08
08/06/2023 18:46:47.674,3.80E-08
08/06/2023 18:46:48.704,3.71E-08
08/06/2023 18:46:49.724,3.71E-08
08/06/2023 18:46:50.734,3.90E-08
08/06/2023 18:46:51.753,3.71E-08
08/06/2023 18:46:52.765,3.80E-08
08/06/2023 18:46:53.785,3.80E-08
08/06/2023 18:46:54.795,3.80E-08
08/06/2023 18:46:55.817,3.80E-08
08/06/2023 18:46:56.823,3.80E-08
08/06/2023 18:46:57.844,3.80E-08
08/06/2023 18:46:58.863,3.90E-08
08/06/2023 18:46:59.874,3.90E-08
08/06/2023 18:47:00.894,3.90E-08
08/06/2023 18:47:01.914,3.80E-08
08/06/2023 18:47:02.934,3.90E-08
08/06/2023 18:47:03.944,3.90E-08
08/06/2023 18:47:04.964,3.80E-08
08/06/2023 18:47:05.984,3.90E-08
08/06/2023 18:47:06.998,3.80E-08
08/06/2023 18:47:08.014,3.90E-08
08/06/2023 18:47:09.034,3.80E-08
08/06/2023 18:47:10.054,3.90E-08
08/06/2023 18:47:11.075,3.90E-08
08/06/2023 18:47:12.097,3.90E-08
08/06/2023 18:47:13.114,3.80E-08
08/06/2023 18:47:14.134,3.99E-08
08/06/2023 18:47:15.157,3.99E-08
08/06/2023 18:47:16.174,3.99E-08
08/06/2023 18:47:17.194,3.99E-08
08/06/2023 18:47:18.214,3.99E-08
08/06/2023 18:47:19.234,3.99E-08
08/06/2023 18:47:20.254,3.99E-08
08/06/2023 18:47:21.283,4.09E-08
08/06/2023 18:47:22.294,3.99E-08
08/06/2023 18:47:23.314,4.09E-08
08/06/2023 18:47:24.336,4.19E-08
08/06/2023 18:47:25.354,4.09E-08
08/06/2023 18:47:26.375,4.09E-08
08/06/2023 18:47:27.394,4.09E-08
08/06/2023 18:47:28.414,4.19E-08
08/06/2023 18:47:29.435,4.09E-08
08/06/2023 18:47:30.453,4.29E-08
08/06/2023 18:47:31.473,4.29E-08
08/06/2023 18:47:32.495,4.19E-08
08/06/2023 18:47:33.515,4.19E-08
08/06/2023 18:47:34.536,4.19E-08
08/06/2023 18:47:35.554,4.19E-08
08/06/2023 18:47:36.576,4.19E-08
08/06/2023 18:47:37.595,4.19E-08
08/06/2023 18:47:38.614,4.19E-08
08/06/2023 18:47:39.634,4.19E-08
08/06/2023 18:47:40.654,4.29E-08
08/06/2023 18:47:41.673,4.29E-08
08/06/2023 18:47:42.695,4.29E-08
08/06/2023 18:47:43.713,4.29E-08
08/06/2023 18:47:44.734,4.29E-08
08/06/2023 18:47:45.756,4.29E-08
08/06/2023 18:47:46.774,4.29E-08
08/06/2023 18:47:47.794,4.29E-08
08/06/2023 18:47:48.814,4.40E-08
08/06/2023 18:47:49.832,4.40E-08
08/06/2023 18:47:51.832,4.50E-08
08/06/2023 18:47:53.832,4.50E-08
08/06/2023 18:47:55.832,4.50E-08
08/06/2023 18:47:56.833,4.61E-08
08/06/2023 18:47:58.831,4.61E-08
08/06/2023 18:47:59.833,4.61E-08
08/06/2023 18:48:00.835,4.40E-08
08/06/2023 18:48:01.854,4.50E-08
08/06/2023 18:48:02.874,4.61E-08
08/06/2023 18:48:03.895,4.61E-08
08/06/2023 18:48:04.913,4.50E-08
08/06/2023 18:48:05.934,4.61E-08
08/06/2023 18:48:06.955,4.50E-08
08/06/2023 18:48:07.975,4.61E-08
08/06/2023 18:48:08.994,4.61E-08
08/06/2023 18:48:10.014,4.61E-08
08/06/2023 18:48:11.034,4.61E-08
08/06/2023 18:48:12.054,4.61E-08
08/06/2023 18:48:13.075,4.73E-08
08/06/2023 18:48:14.097,4.61E-08
08/06/2023 18:48:15.113,4.61E-08
08/06/2023 18:48:16.135,4.84E-08
08/06/2023 18:48:17.154,4.73E-08
08/06/2023 18:48:18.174,4.73E-08
08/06/2023 18:48:19.194,4.73E-08
08/06/2023 18:48:20.215,4.73E-08
08/06/2023 18:48:21.236,4.73E-08
08/06/2023 18:48:22.254,4.84E-08
08/06/2023 18:48:23.274,4.73E-08
08/06/2023 18:48:24.295,4.84E-08
08/06/2023 18:48:25.314,4.84E-08
08/06/2023 18:48:26.335,4.96E-08
08/06/2023 18:48:27.355,4.84E-08
08/06/2023 18:48:28.374,4.84E-08
08/06/2023 18:48:29.394,4.84E-08
08/06/2023 18:48:30.423,4.84E-08
08/06/2023 18:48:31.434,4.96E-08
08/06/2023 18:48:32.456,4.84E-08
08/06/2023 18:48:33.475,5.08E-08
08/06/2023 18:48:34.495,4.96E-08
08/06/2023 18:48:35.514,4.96E-08
08/06/2023 18:48:36.534,4.96E-08
08/06/2023 18:48:37.555,5.08E-08
08/06/2023 18:48:38.575,4.96E-08
08/06/2023 18:48:39.594,5.08E-08
08/06/2023 18:48:40.614,5.08E-08
08/06/2023 18:48:41.635,5.08E-08
08/06/2023 18:48:42.654,5.08E-08
08/06/2023 18:48:43.676,5.21E-08
08/06/2023 18:48:44.696,5.21E-08
08/06/2023 18:48:45.716,5.08E-08
08/06/2023 18:48:46.736,5.21E-08
08/06/2023 18:48:47.753,5.21E-08
08/06/2023 18:48:48.774,5.21E-08
08/06/2023 18:48:49.795,5.21E-08
08/06/2023 18:48:50.814,5.21E-08
08/06/2023 18:48:51.833,5.21E-08
08/06/2023 18:48:53.833,5.21E-08
08/06/2023 18:48:54.855,5.21E-08
08/06/2023 18:48:55.875,5.21E-08
08/06/2023 18:48:56.896,5.21E-08
08/06/2023 18:48:57.914,5.33E-08
08/06/2023 18:48:58.935,5.21E-08
08/06/2023 18:48:59.953,5.33E-08
08/06/2023 18:49:00.973,5.33E-08
08/06/2023 18:49:01.995,5.33E-08
08/06/2023 18:49:03.023,5.33E-08
08/06/2023 18:49:04.035,5.46E-08
08/06/2023 18:49:05.055,5.46E-08
08/06/2023 18:49:06.077,5.46E-08
08/06/2023 18:49:07.093,5.46E-08
08/06/2023 18:49:08.114,5.46E-08
08/06/2023 18:49:09.134,5.46E-08
08/06/2023 18:49:10.154,5.46E-08
08/06/2023 18:49:11.175,5.60E-08
08/06/2023 18:49:12.195,5.60E-08
08/06/2023 18:49:13.221,5.60E-08
08/06/2023 18:49:14.233,5.46E-08
08/06/2023 18:49:15.255,5.60E-08
08/06/2023 18:49:16.283,5.60E-08
08/06/2023 18:49:17.294,5.60E-08
08/06/2023 18:49:18.313,5.60E-08
08/06/2023 18:49:19.335,5.60E-08
08/06/2023 18:49:20.354,5.60E-08
08/06/2023 18:49:21.374,5.73E-08
08/06/2023 18:49:22.397,5.60E-08
08/06/2023 18:49:23.416,5.73E-08
08/06/2023 18:49:24.433,5.46E-08
08/06/2023 18:49:25.453,5.46E-08
08/06/2023 18:49:26.474,5.46E-08
08/06/2023 18:49:27.493,5.60E-08
08/06/2023 18:49:28.522,5.73E-08
08/06/2023 18:49:29.534,5.73E-08
08/06/2023 18:49:30.555,5.73E-08
08/06/2023 18:49:31.574,5.73E-08
08/06/2023 18:49:32.594,5.73E-08
08/06/2023 18:49:33.614,5.73E-08
08/06/2023 18:49:34.635,5.87E-08
08/06/2023 18:49:35.656,5.73E-08
08/06/2023 18:49:36.679,5.73E-08
08/06/2023 18:49:37.696,5.87E-08
08/06/2023 18:49:38.717,5.73E-08
08/06/2023 18:49:39.737,5.73E-08
08/06/2023 18:49:40.754,5.73E-08
08/06/2023 18:49:41.785,5.87E-08
08/06/2023 18:49:42.794,5.87E-08
08/06/2023 18:49:43.813,5.87E-08
08/06/2023 18:49:44.832,5.73E-08
08/06/2023 18:49:45.839,5.73E-08
08/06/2023 18:49:46.854,6.02E-08
08/06/2023 18:49:47.874,5.87E-08
08/06/2023 18:49:48.893,5.87E-08
08/06/2023 18:49:49.914,5.87E-08
08/06/2023 18:49:50.933,5.87E-08
08/06/2023 18:49:51.954,5.87E-08
08/06/2023 18:49:52.974,6.02E-08
08/06/2023 18:49:53.994,6.02E-08
08/06/2023 18:49:55.014,6.02E-08
08/06/2023 18:49:56.037,5.87E-08
08/06/2023 18:49:57.053,6.02E-08
08/06/2023 18:49:58.082,6.02E-08
08/06/2023 18:49:59.094,6.02E-08
08/06/2023 18:50:00.115,5.87E-08
08/06/2023 18:50:01.140,5.87E-08
08/06/2023 18:50:02.154,6.16E-08
08/06/2023 18:50:03.173,6.02E-08
08/06/2023 18:50:04.195,6.16E-08
08/06/2023 18:50:05.214,6.16E-08
08/06/2023 18:50:06.236,6.16E-08
08/06/2023 18:50:07.257,6.16E-08
08/06/2023 18:50:08.277,6.16E-08
08/06/2023 18:50:09.296,6.31E-08
08/06/2023 18:50:10.313,6.16E-08
08/06/2023 18:50:11.342,6.16E-08
08/06/2023 18:50:12.354,6.16E-08
08/06/2023 18:50:13.374,6.16E-08
08/06/2023 18:50:14.394,6.16E-08
08/06/2023 18:50:15.414,6.31E-08
08/06/2023 18:50:16.436,6.31E-08
08/06/2023 18:50:17.454,6.16E-08
08/06/2023 18:50:18.474,6.16E-08
08/06/2023 18:50:19.493,6.16E-08
08/06/2023 18:50:20.514,6.47E-08
08/06/2023 18:50:21.535,6.47E-08
08/06/2023 18:50:22.554,6.31E-08
08/06/2023 18:50:23.587,6.47E-08
08/06/2023 18:50:24.594,6.31E-08
08/06/2023 18:50:25.614,6.47E-08
08/06/2023 18:50:26.634,6.31E-08
08/06/2023 18:50:27.654,6.31E-08
08/06/2023 18:50:28.675,6.31E-08
08/06/2023 18:50:29.694,6.31E-08
08/06/2023 18:50:30.715,6.31E-08
08/06/2023 18:50:31.742,6.63E-08
08/06/2023 18:50:32.762,6.47E-08
08/06/2023 18:50:33.779,6.63E-08
08/06/2023 18:50:34.798,6.63E-08
08/06/2023 18:50:35.813,6.63E-08
08/06/2023 18:50:36.832,6.63E-08
08/06/2023 18:50:38.839,6.63E-08
08/06/2023 18:50:39.855,6.79E-08
08/06/2023 18:50:40.874,6.63E-08
08/06/2023 18:50:41.895,6.63E-08
08/06/2023 18:50:42.915,6.63E-08
08/06/2023 18:50:43.935,6.79E-08
08/06/2023 18:50:44.958,6.79E-08
08/06/2023 18:50:45.975,6.96E-08
08/06/2023 18:50:46.995,6.63E-08
08/06/2023 18:50:48.015,6.79E-08
08/06/2023 18:50:49.034,6.79E-08
08/06/2023 18:50:50.054,6.79E-08
08/06/2023 18:50:51.084,6.79E-08
08/06/2023 18:50:52.093,6.79E-08
08/06/2023 18:50:53.114,6.79E-08
08/06/2023 18:50:54.134,6.79E-08
08/06/2023 18:50:55.155,6.79E-08
08/06/2023 18:50:56.174,6.79E-08
08/06/2023 18:50:57.194,6.96E-08
08/06/2023 18:50:58.216,6.79E-08
08/06/2023 18:50:59.234,6.79E-08
08/06/2023 18:51:00.254,6.79E-08
08/06/2023 18:51:01.274,7.13E-08
08/06/2023 18:51:02.294,6.96E-08
08/06/2023 18:51:03.314,7.13E-08
08/06/2023 18:51:04.344,6.96E-08
08/06/2023 18:51:05.353,6.96E-08
08/06/2023 18:51:06.377,6.96E-08
08/06/2023 18:51:07.394,7.13E-08
08/06/2023 18:51:08.415,6.96E-08
08/06/2023 18:51:09.434,6.96E-08
08/06/2023 18:51:10.455,7.30E-08
08/06/2023 18:51:11.474,7.13E-08
08/06/2023 18:51:12.494,6.96E-08
08/06/2023 18:51:13.514,7.30E-08
08/06/2023 18:51:14.535,7.13E-08
08/06/2023 18:51:15.556,7.13E-08
08/06/2023 18:51:16.578,7.13E-08
08/06/2023 18:51:17.594,7.30E-08
08/06/2023 18:51:18.614,7.30E-08
08/06/2023 18:51:19.634,7.48E-08
08/06/2023 18:51:20.654,7.30E-08
08/06/2023 18:51:21.673,7.30E-08
08/06/2023 18:51:22.694,7.30E-08
08/06/2023 18:51:23.713,7.30E-08
08/06/2023 18:51:24.736,7.48E-08
08/06/2023 18:51:25.754,7.30E-08
08/06/2023 18:51:26.774,7.66E-08
08/06/2023 18:51:27.793,7.66E-08
08/06/2023 18:51:28.814,7.30E-08
08/06/2023 18:51:29.832,7.48E-08
08/06/2023 18:51:31.832,7.66E-08
08/06/2023 18:51:33.832,7.66E-08
08/06/2023 18:51:35.832,7.66E-08
08/06/2023 18:51:36.837,7.66E-08
08/06/2023 18:51:37.854,7.48E-08
08/06/2023 18:51:38.874,7.66E-08
08/06/2023 18:51:39.894,7.85E-08
08/06/2023 18:51:40.914,7.66E-08
08/06/2023 18:51:41.946,7.66E-08
08/06/2023 18:51:42.954,7.66E-08
08/06/2023 18:51:43.973,7.66E-08
08/06/2023 18:51:44.995,7.66E-08
08/06/2023 18:51:46.013,7.85E-08
08/06/2023 18:51:47.033,7.85E-08
08/06/2023 18:51:48.054,8.04E-08
08/06/2023 18:51:49.073,8.04E-08
08/06/2023 18:51:50.095,8.04E-08
08/06/2023 18:51:51.114,7.85E-08
08/06/2023 18:51:52.136,8.04E-08
08/06/2023 18:51:53.153,8.24E-08
08/06/2023 18:51:54.175,8.24E-08
08/06/2023 18:51:55.194,8.24E-08
08/06/2023 18:51:56.214,8.24E-08
08/06/2023 18:51:57.235,8.24E-08
08/06/2023 18:51:58.254,8.04E-08
08/06/2023 18:51:59.274,8.24E-08
08/06/2023 18:52:00.298,8.24E-08
08/06/2023 18:52:01.316,8.24E-08
08/06/2023 18:52:02.334,8.24E-08
08/06/2023 18:52:03.355,8.24E-08
08/06/2023 18:52:04.373,8.44E-08
08/06/2023 18:52:05.394,8.44E-08
08/06/2023 18:52:06.415,8.44E-08
08/06/2023 18:52:07.443,8.44E-08
08/06/2023 18:52:08.453,8.44E-08
08/06/2023 18:52:09.474,8.44E-08
08/06/2023 18:52:10.495,8.44E-08
08/06/2023 18:52:11.515,8.44E-08
08/06/2023 18:52:12.535,8.44E-08
08/06/2023 18:52:13.556,8.44E-08
08/06/2023 18:52:14.574,8.44E-08
08/06/2023 18:52:15.594,8.44E-08
08/06/2023 18:52:16.613,8.64E-08
08/06/2023 18:52:17.634,8.86E-08
08/06/2023 18:52:18.653,8.64E-08
08/06/2023 18:52:19.673,8.86E-08
08/06/2023 18:52:20.702,8.86E-08
08/06/2023 18:52:21.720,8.64E-08
08/06/2023 18:52:22.741,8.64E-08
08/06/2023 18:52:23.754,8.64E-08
08/06/2023 18:52:24.775,8.64E-08
08/06/2023 18:52:25.796,8.64E-08
08/06/2023 18:52:26.815,8.64E-08
08/06/2023 18:52:27.831,8.64E-08
08/06/2023 18:52:28.833,8.44E-08
08/06/2023 18:52:30.832,8.64E-08
08/06/2023 18:52:32.833,8.64E-08
08/06/2023 18:52:33.855,8.64E-08
08/06/2023 18:52:34.873,8.86E-08
08/06/2023 18:52:35.895,8.64E-08
08/06/2023 18:52:36.913,8.64E-08
08/06/2023 18:52:37.944,8.44E-08
08/06/2023 18:52:38.953,8.86E-08
08/06/2023 18:52:39.973,8.64E-08
08/06/2023 18:52:40.994,8.64E-08
08/06/2023 18:52:42.013,8.86E-08
08/06/2023 18:52:43.033,8.64E-08
08/06/2023 18:52:44.054,8.86E-08
08/06/2023 18:52:45.077,8.64E-08
08/06/2023 18:52:46.096,9.07E-08
08/06/2023 18:52:47.113,8.64E-08
08/06/2023 18:52:48.134,8.86E-08
08/06/2023 18:52:49.155,8.86E-08
08/06/2023 18:52:50.173,9.07E-08
08/06/2023 18:52:51.193,9.07E-08
08/06/2023 18:52:52.214,8.86E-08
08/06/2023 18:52:53.233,9.29E-08
08/06/2023 18:52:54.255,8.86E-08
08/06/2023 18:52:55.273,9.07E-08
08/06/2023 18:52:56.279,9.07E-08
08/06/2023 18:52:57.295,9.29E-08
08/06/2023 18:52:58.313,9.07E-08
08/06/2023 18:52:59.337,9.29E-08
08/06/2023 18:53:00.353,9.07E-08
08/06/2023 18:53:01.373,9.07E-08
08/06/2023 18:53:02.393,9.29E-08
08/06/2023 18:53:03.413,9.07E-08
08/06/2023 18:53:04.434,9.52E-08
08/06/2023 18:53:05.453,9.07E-08
08/06/2023 18:53:06.473,9.29E-08
08/06/2023 18:53:07.494,9.52E-08
08/06/2023 18:53:08.514,9.52E-08
08/06/2023 18:53:09.533,9.29E-08
08/06/2023 18:53:10.556,9.52E-08
08/06/2023 18:53:11.574,9.75E-08
08/06/2023 18:53:12.597,9.29E-08
08/06/2023 18:53:13.617,9.29E-08
08/06/2023 18:53:14.635,9.52E-08
08/06/2023 18:53:15.657,9.52E-08
08/06/2023 18:53:16.676,9.52E-08
08/06/2023 18:53:17.694,9.75E-08
08/06/2023 18:53:18.714,9.75E-08
08/06/2023 18:53:19.734,9.75E-08
08/06/2023 18:53:20.754,9.75E-08
08/06/2023 18:53:21.773,9.52E-08
08/06/2023 18:53:22.793,9.75E-08
08/06/2023 18:53:23.813,9.75E-08
08/06/2023 18:53:24.835,9.75E-08
08/06/2023 18:53:25.853,9.99E-08
08/06/2023 18:53:26.876,9.75E-08
