'EPIC Sub.PG.V Log File

'Date,Sub.PG.V
08/06/2023 23:07:45.161,7.301
08/06/2023 23:07:47.163,7.303
08/06/2023 23:07:48.181,7.288
08/06/2023 23:07:50.181,7.312
08/06/2023 23:07:52.181,7.249
08/06/2023 23:07:53.182,7.290
08/06/2023 23:07:54.204,7.306
08/06/2023 23:07:55.224,7.303
08/06/2023 23:07:56.241,7.315
08/06/2023 23:07:58.241,7.309
08/06/2023 23:08:00.241,7.306
08/06/2023 23:08:02.242,7.308
08/06/2023 23:08:04.242,7.243
08/06/2023 23:08:06.241,7.291
08/06/2023 23:08:07.242,7.307
08/06/2023 23:08:09.241,7.286
08/06/2023 23:08:10.243,7.284
08/06/2023 23:08:11.261,7.308
08/06/2023 23:08:13.262,7.301
08/06/2023 23:08:15.261,7.298
08/06/2023 23:08:17.261,7.285
08/06/2023 23:08:19.262,7.261
08/06/2023 23:08:20.282,7.307
08/06/2023 23:08:21.283,7.312
08/06/2023 23:08:22.306,7.300
08/06/2023 23:08:23.322,7.298
08/06/2023 23:08:25.321,7.274
08/06/2023 23:08:27.324,7.307
08/06/2023 23:08:28.342,7.329
08/06/2023 23:08:29.360,7.294
08/06/2023 23:08:31.361,7.300
08/06/2023 23:08:33.360,7.310
08/06/2023 23:08:34.362,7.301
08/06/2023 23:08:35.381,7.309
08/06/2023 23:08:36.382,7.272
08/06/2023 23:08:37.387,7.287
08/06/2023 23:08:38.402,7.313
08/06/2023 23:08:40.406,7.282
08/06/2023 23:08:41.424,7.310
08/06/2023 23:08:42.443,7.306
08/06/2023 23:08:43.462,7.295
08/06/2023 23:08:45.461,7.328
08/06/2023 23:08:46.472,7.336
08/06/2023 23:08:47.481,7.302
08/06/2023 23:08:49.481,7.275
08/06/2023 23:08:51.481,7.304
08/06/2023 23:08:53.482,7.296
08/06/2023 23:08:55.482,7.293
08/06/2023 23:08:57.483,7.318
08/06/2023 23:08:58.507,7.312
08/06/2023 23:08:59.527,7.284
08/06/2023 23:09:00.541,7.306
08/06/2023 23:09:01.542,7.293
08/06/2023 23:09:03.542,7.296
08/06/2023 23:09:05.543,7.322
08/06/2023 23:09:06.561,7.268
08/06/2023 23:09:08.562,7.298
08/06/2023 23:09:09.581,7.310
08/06/2023 23:09:11.582,7.299
08/06/2023 23:09:13.581,7.296
08/06/2023 23:09:15.581,7.318
08/06/2023 23:09:16.591,7.318
08/06/2023 23:09:18.591,7.309
08/06/2023 23:09:20.591,7.315
08/06/2023 23:09:22.591,7.298
08/06/2023 23:09:23.618,7.285
08/06/2023 23:09:24.632,7.322
08/06/2023 23:09:25.653,7.307
08/06/2023 23:09:26.671,7.284
08/06/2023 23:09:27.673,7.284
08/06/2023 23:09:28.691,7.298
08/06/2023 23:09:30.691,7.299
08/06/2023 23:09:31.692,7.281
08/06/2023 23:09:32.711,7.292
08/06/2023 23:09:34.712,7.287
08/06/2023 23:09:35.739,7.298
08/06/2023 23:09:36.752,7.273
08/06/2023 23:09:38.752,7.314
08/06/2023 23:09:40.751,7.293
08/06/2023 23:09:42.751,7.325
08/06/2023 23:09:43.770,7.304
08/06/2023 23:09:44.795,7.319
08/06/2023 23:09:45.818,7.323
08/06/2023 23:09:46.831,7.322
08/06/2023 23:09:48.831,7.286
08/06/2023 23:09:50.832,7.307
08/06/2023 23:09:52.832,7.283
08/06/2023 23:09:54.832,7.290
08/06/2023 23:09:56.831,7.340
08/06/2023 23:09:57.832,7.292
08/06/2023 23:09:58.851,7.307
08/06/2023 23:10:00.851,7.290
08/06/2023 23:10:02.851,7.304
08/06/2023 23:10:04.851,7.290
08/06/2023 23:10:05.852,7.299
08/06/2023 23:10:07.851,7.266
08/06/2023 23:10:09.852,7.292
08/06/2023 23:10:11.850,7.271
08/06/2023 23:10:12.857,7.292
08/06/2023 23:10:13.871,7.302
08/06/2023 23:10:14.872,7.290
08/06/2023 23:10:15.892,7.291
08/06/2023 23:10:16.893,7.329
08/06/2023 23:10:17.911,7.301
08/06/2023 23:10:19.911,7.269
08/06/2023 23:10:21.910,7.279
08/06/2023 23:10:23.909,7.290
08/06/2023 23:10:25.909,7.279
08/06/2023 23:10:27.910,7.296
08/06/2023 23:10:29.909,7.279
08/06/2023 23:10:31.909,7.282
08/06/2023 23:10:33.909,7.294
08/06/2023 23:10:35.909,7.313
08/06/2023 23:10:37.909,7.274
08/06/2023 23:10:39.909,7.298
08/06/2023 23:10:41.911,7.272
08/06/2023 23:10:42.931,7.305
08/06/2023 23:10:44.931,7.298
08/06/2023 23:10:45.950,7.287
08/06/2023 23:10:46.973,7.293
08/06/2023 23:10:47.994,7.276
08/06/2023 23:10:49.012,7.258
08/06/2023 23:10:51.011,7.284
08/06/2023 23:10:53.011,7.288
08/06/2023 23:10:55.011,7.279
08/06/2023 23:10:57.010,7.262
08/06/2023 23:10:59.010,7.270
08/06/2023 23:11:01.011,7.278
08/06/2023 23:11:02.012,7.298
08/06/2023 23:11:03.031,7.265
08/06/2023 23:11:05.031,7.280
08/06/2023 23:11:07.034,7.275
08/06/2023 23:11:08.051,7.260
08/06/2023 23:11:09.065,7.264
08/06/2023 23:11:10.073,7.260
08/06/2023 23:11:11.090,7.255
08/06/2023 23:11:13.091,7.241
08/06/2023 23:11:15.091,7.257
08/06/2023 23:11:17.090,7.252
08/06/2023 23:11:19.092,7.280
08/06/2023 23:11:21.091,7.265
08/06/2023 23:11:23.091,7.259
08/06/2023 23:11:25.090,7.255
08/06/2023 23:11:27.090,7.259
08/06/2023 23:11:29.091,7.266
08/06/2023 23:11:31.091,7.265
08/06/2023 23:11:32.112,7.232
08/06/2023 23:11:33.131,7.273
08/06/2023 23:11:34.132,7.234
08/06/2023 23:11:36.131,7.276
08/06/2023 23:11:38.131,7.232
08/06/2023 23:11:40.130,7.261
08/06/2023 23:11:42.131,7.240
08/06/2023 23:11:44.131,7.250
08/06/2023 23:11:46.131,7.272
08/06/2023 23:11:47.137,7.258
