'EPIC SnOHL.PID.OP Log File

'Date,SnOHL.PID.OP
08/06/2023 11:18:57.305,15.60
08/06/2023 11:18:58.307,15.60
08/06/2023 11:18:59.325,15.60
08/06/2023 11:19:00.327,15.60
08/06/2023 11:19:01.345,15.60
08/06/2023 11:19:03.345,15.60
08/06/2023 11:19:04.365,15.60
08/06/2023 11:19:05.388,15.60
08/06/2023 11:19:06.415,15.60
08/06/2023 11:19:07.426,15.60
08/06/2023 11:19:09.426,15.60
08/06/2023 11:19:11.426,15.60
08/06/2023 11:19:13.425,15.60
08/06/2023 11:19:15.425,15.60
08/06/2023 11:19:17.425,15.60
08/06/2023 11:19:19.432,15.60
08/06/2023 11:19:20.446,15.60
08/06/2023 11:19:21.455,15.60
08/06/2023 11:19:23.456,15.60
08/06/2023 11:19:25.462,15.60
08/06/2023 11:19:26.477,15.60
08/06/2023 11:19:27.497,15.60
08/06/2023 11:19:28.508,15.60
08/06/2023 11:19:29.527,15.60
08/06/2023 11:19:30.546,15.60
08/06/2023 11:19:32.545,15.60
08/06/2023 11:19:34.546,15.60
08/06/2023 11:19:36.546,15.60
08/06/2023 11:19:37.551,15.60
08/06/2023 11:19:38.566,15.60
08/06/2023 11:19:40.566,15.60
08/06/2023 11:19:41.567,15.60
08/06/2023 11:19:42.586,15.60
08/06/2023 11:19:43.590,15.60
08/06/2023 11:19:44.606,15.60
08/06/2023 11:19:45.629,15.60
08/06/2023 11:19:46.645,15.60
08/06/2023 11:19:48.646,15.60
08/06/2023 11:19:50.645,15.60
08/06/2023 11:19:52.645,15.60
08/06/2023 11:19:54.645,15.60
08/06/2023 11:19:56.643,15.60
08/06/2023 11:19:57.646,15.60
08/06/2023 11:19:59.646,15.60
08/06/2023 11:20:01.645,15.60
08/06/2023 11:20:03.645,15.60
08/06/2023 11:20:05.645,15.60
08/06/2023 11:20:06.646,15.60
08/06/2023 11:20:07.665,15.60
08/06/2023 11:20:09.666,15.60
08/06/2023 11:20:11.665,15.60
08/06/2023 11:20:13.664,15.60
08/06/2023 11:20:14.668,15.60
08/06/2023 11:20:15.686,15.60
08/06/2023 11:20:17.685,15.60
08/06/2023 11:20:19.685,15.60
08/06/2023 11:20:20.687,15.60
08/06/2023 11:20:21.706,15.60
08/06/2023 11:20:23.706,15.60
08/06/2023 11:20:25.716,15.60
08/06/2023 11:20:27.726,15.60
08/06/2023 11:20:29.726,15.60
08/06/2023 11:20:31.725,15.60
08/06/2023 11:20:33.731,15.60
08/06/2023 11:20:34.745,15.60
08/06/2023 11:20:36.747,15.60
08/06/2023 11:20:38.746,15.60
08/06/2023 11:20:40.746,15.60
08/06/2023 11:20:42.745,15.60
08/06/2023 11:20:43.746,15.60
08/06/2023 11:20:44.765,15.60
08/06/2023 11:20:45.768,15.60
08/06/2023 11:20:46.788,15.60
08/06/2023 11:20:47.815,15.60
08/06/2023 11:20:48.826,15.60
08/06/2023 11:20:50.826,15.60
08/06/2023 11:20:52.826,15.60
08/06/2023 11:20:54.825,15.60
08/06/2023 11:20:55.827,15.60
08/06/2023 11:20:56.836,15.60
08/06/2023 11:20:58.835,15.60
08/06/2023 11:21:00.835,15.60
08/06/2023 11:21:01.836,15.60
08/06/2023 11:21:03.836,15.60
08/06/2023 11:21:05.837,15.60
08/06/2023 11:21:06.856,15.60
08/06/2023 11:21:08.862,15.60
08/06/2023 11:21:09.876,15.60
08/06/2023 11:21:11.875,15.60
08/06/2023 11:21:13.875,15.60
08/06/2023 11:21:14.878,15.60
08/06/2023 11:21:15.896,15.60
08/06/2023 11:21:17.897,15.60
08/06/2023 11:21:18.915,15.60
08/06/2023 11:21:20.915,15.60
08/06/2023 11:21:22.915,15.60
08/06/2023 11:21:23.916,15.60
08/06/2023 11:21:25.916,15.60
08/06/2023 11:21:27.915,15.60
08/06/2023 11:21:29.916,15.60
08/06/2023 11:21:30.935,15.60
08/06/2023 11:21:32.935,15.60
08/06/2023 11:21:34.935,15.60
08/06/2023 11:21:36.935,15.70
08/06/2023 11:21:38.933,15.60
08/06/2023 11:21:39.950,15.60
08/06/2023 11:21:40.966,15.60
08/06/2023 11:21:42.966,15.60
08/06/2023 11:21:44.969,15.70
08/06/2023 11:21:45.985,15.70
08/06/2023 11:21:47.986,15.60
08/06/2023 11:21:49.986,15.70
08/06/2023 11:21:51.985,15.60
08/06/2023 11:21:53.985,15.60
08/06/2023 11:21:54.988,15.60
08/06/2023 11:21:56.007,15.60
08/06/2023 11:21:57.025,15.60
08/06/2023 11:21:59.025,15.60
08/06/2023 11:22:00.026,15.60
08/06/2023 11:22:01.045,15.60
08/06/2023 11:22:03.045,15.60
08/06/2023 11:22:05.046,15.60
08/06/2023 11:22:07.046,15.60
08/06/2023 11:22:09.045,15.60
08/06/2023 11:22:11.045,15.70
08/06/2023 11:22:13.045,15.70
08/06/2023 11:22:14.046,15.70
08/06/2023 11:22:15.072,15.60
08/06/2023 11:22:16.085,15.60
08/06/2023 11:22:17.109,15.60
08/06/2023 11:22:18.125,15.60
08/06/2023 11:22:20.125,15.70
08/06/2023 11:22:22.125,15.70
08/06/2023 11:22:24.125,15.60
08/06/2023 11:22:26.127,15.60
08/06/2023 11:22:27.146,15.60
08/06/2023 11:22:29.145,15.60
08/06/2023 11:22:31.145,15.70
08/06/2023 11:22:33.146,15.70
08/06/2023 11:22:35.147,15.60
08/06/2023 11:22:36.165,15.60
08/06/2023 11:22:38.165,15.70
08/06/2023 11:22:40.165,15.60
08/06/2023 11:22:42.165,15.60
08/06/2023 11:22:44.165,15.60
08/06/2023 11:22:46.164,15.60
08/06/2023 11:22:47.165,15.70
08/06/2023 11:22:49.165,15.70
08/06/2023 11:22:51.166,15.60
08/06/2023 11:22:53.166,15.60
08/06/2023 11:22:55.165,15.70
08/06/2023 11:22:56.176,15.60
08/06/2023 11:22:58.175,15.60
08/06/2023 11:22:59.176,15.60
08/06/2023 11:23:01.176,15.70
08/06/2023 11:23:02.198,15.60
08/06/2023 11:23:03.216,15.70
08/06/2023 11:23:05.216,15.60
08/06/2023 11:23:07.217,15.60
08/06/2023 11:23:08.235,15.60
08/06/2023 11:23:09.245,15.70
08/06/2023 11:23:11.246,15.60
08/06/2023 11:23:13.245,15.60
08/06/2023 11:23:15.245,15.60
08/06/2023 11:23:17.245,15.70
08/06/2023 11:23:19.246,15.60
08/06/2023 11:23:20.267,15.60
08/06/2023 11:23:21.286,15.60
08/06/2023 11:23:23.285,15.60
08/06/2023 11:23:25.285,15.60
08/06/2023 11:23:27.286,15.60
08/06/2023 11:23:29.286,15.60
08/06/2023 11:23:31.285,15.60
08/06/2023 11:23:33.286,15.60
08/06/2023 11:23:34.306,15.60
08/06/2023 11:23:36.308,15.60
08/06/2023 11:23:37.329,15.60
08/06/2023 11:23:38.361,15.60
08/06/2023 11:23:39.367,15.60
08/06/2023 11:23:40.385,15.60
08/06/2023 11:23:42.385,15.60
08/06/2023 11:23:44.387,15.60
08/06/2023 11:23:45.405,15.60
08/06/2023 11:23:47.406,15.60
08/06/2023 11:23:49.406,15.60
08/06/2023 11:23:50.425,15.60
08/06/2023 11:23:52.426,15.60
08/06/2023 11:23:54.425,15.60
08/06/2023 11:23:56.425,15.60
08/06/2023 11:23:58.426,15.60
08/06/2023 11:24:00.425,15.60
08/06/2023 11:24:02.425,15.60
08/06/2023 11:24:04.424,15.60
08/06/2023 11:24:06.424,15.60
08/06/2023 11:24:07.425,15.60
08/06/2023 11:24:09.426,15.60
08/06/2023 11:24:11.431,15.60
08/06/2023 11:24:12.446,15.60
08/06/2023 11:24:14.445,15.60
08/06/2023 11:24:16.445,15.60
08/06/2023 11:24:18.456,15.60
08/06/2023 11:24:20.455,15.60
08/06/2023 11:24:22.465,15.60
08/06/2023 11:24:23.485,15.60
08/06/2023 11:24:25.486,15.60
08/06/2023 11:24:27.485,15.60
08/06/2023 11:24:28.487,15.60
08/06/2023 11:24:29.508,15.60
08/06/2023 11:24:30.525,15.60
08/06/2023 11:24:32.526,15.60
08/06/2023 11:24:33.545,15.60
08/06/2023 11:24:34.555,15.60
08/06/2023 11:24:36.555,15.60
08/06/2023 11:24:37.566,15.60
08/06/2023 11:24:38.576,15.60
08/06/2023 11:24:39.596,15.60
08/06/2023 11:24:40.602,15.60
08/06/2023 11:24:41.605,15.60
08/06/2023 11:24:43.605,15.60
08/06/2023 11:24:44.617,15.60
08/06/2023 11:24:45.635,15.60
08/06/2023 11:24:46.646,15.60
08/06/2023 11:24:47.655,15.60
08/06/2023 11:24:49.656,15.60
08/06/2023 11:24:50.676,15.60
08/06/2023 11:24:51.698,15.60
08/06/2023 11:24:52.715,15.60
08/06/2023 11:24:54.715,15.60
08/06/2023 11:24:56.715,15.60
08/06/2023 11:24:58.714,15.60
08/06/2023 11:24:59.716,15.60
08/06/2023 11:25:00.725,15.60
08/06/2023 11:25:02.725,15.60
08/06/2023 11:25:04.725,15.60
08/06/2023 11:25:06.726,15.60
08/06/2023 11:25:08.726,15.60
08/06/2023 11:25:10.735,15.60
08/06/2023 11:25:12.735,15.60
08/06/2023 11:25:14.735,15.60
08/06/2023 11:25:15.745,15.60
08/06/2023 11:25:17.756,15.60
08/06/2023 11:25:18.779,15.60
08/06/2023 11:25:19.798,15.60
08/06/2023 11:25:20.816,15.60
08/06/2023 11:25:21.835,15.60
08/06/2023 11:25:23.835,15.60
08/06/2023 11:25:25.835,15.60
08/06/2023 11:25:27.834,15.60
08/06/2023 11:25:29.835,15.60
08/06/2023 11:25:31.834,15.60
08/06/2023 11:25:32.845,15.60
08/06/2023 11:25:34.845,15.60
08/06/2023 11:25:35.847,15.60
08/06/2023 11:25:36.865,15.60
08/06/2023 11:25:38.865,15.60
08/06/2023 11:25:40.864,15.60
08/06/2023 11:25:41.865,15.60
08/06/2023 11:25:43.865,15.60
08/06/2023 11:25:45.865,15.60
08/06/2023 11:25:46.883,15.60
08/06/2023 11:25:47.897,15.60
08/06/2023 11:25:48.918,15.60
08/06/2023 11:25:49.938,15.60
08/06/2023 11:25:50.955,15.60
08/06/2023 11:25:52.955,15.60
08/06/2023 11:25:54.955,15.60
08/06/2023 11:25:56.955,15.60
08/06/2023 11:25:58.956,15.60
08/06/2023 11:26:00.965,15.60
08/06/2023 11:26:02.965,15.60
08/06/2023 11:26:04.965,15.60
08/06/2023 11:26:06.965,15.60
08/06/2023 11:26:08.965,15.60
08/06/2023 11:26:10.965,15.60
08/06/2023 11:26:12.965,15.60
08/06/2023 11:26:14.965,15.60
08/06/2023 11:26:16.965,15.60
08/06/2023 11:26:18.965,15.60
08/06/2023 11:26:20.966,15.60
08/06/2023 11:26:22.965,15.60
08/06/2023 11:26:24.965,15.60
08/06/2023 11:26:26.964,15.60
08/06/2023 11:26:28.965,15.60
08/06/2023 11:26:30.965,15.60
08/06/2023 11:26:32.961,15.60
08/06/2023 11:26:33.966,15.60
08/06/2023 11:26:34.986,15.60
08/06/2023 11:26:36.008,15.60
08/06/2023 11:26:37.027,15.60
08/06/2023 11:26:38.045,15.60
08/06/2023 11:26:40.045,15.60
08/06/2023 11:26:42.055,15.60
08/06/2023 11:26:44.055,15.60
08/06/2023 11:26:46.055,15.60
08/06/2023 11:26:48.055,15.60
08/06/2023 11:26:50.054,15.60
08/06/2023 11:26:51.055,15.60
08/06/2023 11:26:53.055,15.60
08/06/2023 11:26:55.055,15.60
08/06/2023 11:26:56.060,15.60
08/06/2023 11:26:57.075,15.60
08/06/2023 11:26:58.095,15.60
08/06/2023 11:27:00.095,15.60
08/06/2023 11:27:02.095,15.60
08/06/2023 11:27:04.098,15.60
08/06/2023 11:27:05.117,15.60
08/06/2023 11:27:06.135,15.60
08/06/2023 11:27:08.135,15.60
08/06/2023 11:27:10.140,15.60
08/06/2023 11:27:11.155,15.60
08/06/2023 11:27:13.155,15.60
08/06/2023 11:27:15.156,15.60
08/06/2023 11:27:16.181,15.60
08/06/2023 11:27:17.196,15.60
08/06/2023 11:27:19.195,15.60
08/06/2023 11:27:21.195,15.60
08/06/2023 11:27:23.195,15.60
08/06/2023 11:27:25.196,15.60
08/06/2023 11:27:26.217,15.60
08/06/2023 11:27:27.239,15.60
08/06/2023 11:27:28.255,15.60
08/06/2023 11:27:30.255,15.60
08/06/2023 11:27:32.255,15.60
08/06/2023 11:27:34.255,15.60
08/06/2023 11:27:36.255,15.60
08/06/2023 11:27:37.256,15.60
08/06/2023 11:27:38.266,15.60
08/06/2023 11:27:40.265,15.60
08/06/2023 11:27:42.265,15.60
08/06/2023 11:27:44.266,15.60
08/06/2023 11:27:46.265,15.60
08/06/2023 11:27:48.265,15.60
08/06/2023 11:27:50.275,15.60
08/06/2023 11:27:52.274,15.60
08/06/2023 11:27:53.285,15.60
08/06/2023 11:27:55.285,15.60
08/06/2023 11:27:57.285,15.60
08/06/2023 11:27:59.285,15.60
08/06/2023 11:28:00.306,15.60
08/06/2023 11:28:01.324,15.60
08/06/2023 11:28:02.348,15.60
08/06/2023 11:28:03.366,15.60
08/06/2023 11:28:04.367,15.60
08/06/2023 11:28:05.385,15.60
08/06/2023 11:28:07.384,15.60
08/06/2023 11:28:08.385,15.60
08/06/2023 11:28:10.385,15.60
08/06/2023 11:28:12.385,15.60
08/06/2023 11:28:14.385,15.60
08/06/2023 11:28:16.385,15.60
08/06/2023 11:28:18.394,15.60
08/06/2023 11:28:20.395,15.60
08/06/2023 11:28:22.395,15.60
08/06/2023 11:28:24.395,15.60
08/06/2023 11:28:26.395,15.60
08/06/2023 11:28:27.407,15.60
08/06/2023 11:28:28.425,15.60
08/06/2023 11:28:30.425,15.60
08/06/2023 11:28:32.424,15.60
08/06/2023 11:28:34.426,15.60
08/06/2023 11:28:35.445,15.60
08/06/2023 11:28:37.455,15.60
08/06/2023 11:28:38.457,15.60
08/06/2023 11:28:39.475,15.60
08/06/2023 11:28:41.476,15.60
08/06/2023 11:28:42.497,15.60
08/06/2023 11:28:43.515,15.60
08/06/2023 11:28:45.516,15.60
08/06/2023 11:28:46.535,15.60
08/06/2023 11:28:47.545,15.60
08/06/2023 11:28:49.545,15.60
08/06/2023 11:28:51.544,15.60
08/06/2023 11:28:53.555,15.60
08/06/2023 11:28:55.555,15.60
08/06/2023 11:28:57.555,15.60
08/06/2023 11:28:58.557,15.60
08/06/2023 11:28:59.576,15.60
08/06/2023 11:29:00.598,15.60
08/06/2023 11:29:01.615,15.60
08/06/2023 11:29:03.615,15.60
08/06/2023 11:29:05.615,15.60
08/06/2023 11:29:07.615,15.60
08/06/2023 11:29:09.615,15.60
08/06/2023 11:29:11.615,15.60
08/06/2023 11:29:13.615,15.60
08/06/2023 11:29:15.622,15.60
08/06/2023 11:29:16.635,15.60
08/06/2023 11:29:18.643,15.60
08/06/2023 11:29:19.655,15.60
08/06/2023 11:29:21.665,15.60
08/06/2023 11:29:23.665,15.60
08/06/2023 11:29:25.665,15.60
08/06/2023 11:29:27.665,15.60
08/06/2023 11:29:29.665,15.60
08/06/2023 11:29:30.685,15.60
08/06/2023 11:29:32.685,15.60
08/06/2023 11:29:34.684,15.60
08/06/2023 11:29:35.686,15.60
08/06/2023 11:29:36.705,15.60
08/06/2023 11:29:37.724,15.60
08/06/2023 11:29:39.724,15.60
08/06/2023 11:29:41.724,15.60
08/06/2023 11:29:43.725,15.60
08/06/2023 11:29:45.725,15.60
08/06/2023 11:29:47.724,15.60
08/06/2023 11:29:48.725,15.60
08/06/2023 11:29:49.749,15.60
08/06/2023 11:29:50.766,15.60
08/06/2023 11:29:52.764,15.60
08/06/2023 11:29:53.766,15.60
08/06/2023 11:29:54.785,15.60
08/06/2023 11:29:56.785,15.60
08/06/2023 11:29:58.784,15.60
08/06/2023 11:30:00.783,15.60
08/06/2023 11:30:01.785,15.60
08/06/2023 11:30:03.786,15.60
08/06/2023 11:30:04.795,15.60
08/06/2023 11:30:06.795,15.60
08/06/2023 11:30:08.795,15.60
08/06/2023 11:30:10.795,15.60
08/06/2023 11:30:12.796,15.60
08/06/2023 11:30:13.820,15.60
08/06/2023 11:30:14.835,15.60
08/06/2023 11:30:16.835,15.60
08/06/2023 11:30:18.835,15.60
08/06/2023 11:30:20.837,15.60
08/06/2023 11:30:21.858,15.60
08/06/2023 11:30:22.874,15.60
08/06/2023 11:30:24.877,15.60
08/06/2023 11:30:25.896,15.60
08/06/2023 11:30:26.914,15.60
08/06/2023 11:30:27.917,15.60
08/06/2023 11:30:28.934,15.60
08/06/2023 11:30:30.935,15.60
08/06/2023 11:30:31.942,15.60
08/06/2023 11:30:32.955,15.60
08/06/2023 11:30:34.955,15.60
08/06/2023 11:30:36.955,15.60
08/06/2023 11:30:38.955,15.60
08/06/2023 11:30:40.954,15.60
08/06/2023 11:30:42.957,15.60
08/06/2023 11:30:43.976,15.60
08/06/2023 11:30:44.995,15.60
08/06/2023 11:30:46.995,15.60
08/06/2023 11:30:48.994,15.60
08/06/2023 11:30:50.995,15.60
08/06/2023 11:30:52.995,15.60
08/06/2023 11:30:54.996,15.60
08/06/2023 11:30:56.014,15.60
08/06/2023 11:30:58.014,15.60
08/06/2023 11:31:00.015,15.60
08/06/2023 11:31:02.014,15.60
08/06/2023 11:31:04.015,15.60
08/06/2023 11:31:06.015,15.60
08/06/2023 11:31:07.025,15.60
08/06/2023 11:31:09.025,15.60
08/06/2023 11:31:11.025,15.60
08/06/2023 11:31:12.032,15.60
08/06/2023 11:31:14.031,15.60
08/06/2023 11:31:16.031,15.60
08/06/2023 11:31:18.031,15.60
08/06/2023 11:31:19.033,15.60
08/06/2023 11:31:20.052,15.60
08/06/2023 11:31:22.051,15.60
08/06/2023 11:31:23.052,15.60
08/06/2023 11:31:25.051,15.60
08/06/2023 11:31:27.052,15.60
08/06/2023 11:31:29.061,15.60
08/06/2023 11:31:31.062,15.60
08/06/2023 11:31:33.062,15.60
08/06/2023 11:31:35.062,15.60
08/06/2023 11:31:37.062,15.60
08/06/2023 11:31:39.061,15.60
08/06/2023 11:31:41.062,15.60
08/06/2023 11:31:43.061,15.60
08/06/2023 11:31:45.061,15.60
08/06/2023 11:31:47.064,15.60
08/06/2023 11:31:48.084,15.60
08/06/2023 11:31:49.102,15.60
08/06/2023 11:31:51.102,15.60
08/06/2023 11:31:53.102,15.60
08/06/2023 11:31:55.102,15.60
08/06/2023 11:31:57.102,15.60
08/06/2023 11:31:59.102,15.60
08/06/2023 11:32:01.102,15.60
08/06/2023 11:32:03.101,15.60
08/06/2023 11:32:05.102,15.60
08/06/2023 11:32:07.101,15.60
08/06/2023 11:32:09.101,15.60
08/06/2023 11:32:11.101,15.60
08/06/2023 11:32:13.101,15.60
08/06/2023 11:32:15.101,15.60
08/06/2023 11:32:16.102,15.60
08/06/2023 11:32:17.124,15.60
08/06/2023 11:32:18.142,15.60
08/06/2023 11:32:20.141,15.60
08/06/2023 11:32:22.141,15.60
08/06/2023 11:32:24.141,15.60
08/06/2023 11:32:26.140,15.60
08/06/2023 11:32:27.141,15.60
08/06/2023 11:32:29.142,15.60
08/06/2023 11:32:31.142,15.60
08/06/2023 11:32:33.142,15.60
08/06/2023 11:32:35.142,15.60
08/06/2023 11:32:37.142,15.60
08/06/2023 11:32:38.164,15.60
08/06/2023 11:32:39.182,15.60
08/06/2023 11:32:41.184,15.60
08/06/2023 11:32:42.201,15.60
08/06/2023 11:32:44.201,15.60
08/06/2023 11:32:56.637,15.60
08/06/2023 11:32:57.654,15.60
08/06/2023 11:32:59.654,15.60
08/06/2023 11:33:01.655,15.60
08/06/2023 11:33:03.654,15.60
08/06/2023 11:33:05.654,15.60
08/06/2023 11:33:07.654,15.60
08/06/2023 11:33:09.655,15.60
08/06/2023 11:33:10.674,15.60
08/06/2023 11:33:11.697,15.60
08/06/2023 11:33:12.714,15.60
08/06/2023 11:33:14.714,15.60
08/06/2023 11:33:16.715,15.60
08/06/2023 11:33:18.714,15.60
08/06/2023 11:33:20.714,15.60
08/06/2023 11:33:22.717,15.60
08/06/2023 11:33:23.734,15.60
08/06/2023 11:33:24.744,15.60
08/06/2023 11:33:26.745,15.60
08/06/2023 11:33:27.767,15.60
08/06/2023 11:33:28.784,15.60
08/06/2023 11:33:30.784,15.60
08/06/2023 11:33:32.784,15.60
08/06/2023 11:33:34.783,15.60
08/06/2023 11:33:36.784,15.60
08/06/2023 11:33:38.784,15.60
08/06/2023 11:33:40.783,15.60
08/06/2023 11:33:42.794,15.60
08/06/2023 11:33:44.794,15.60
08/06/2023 11:33:46.794,15.60
08/06/2023 11:33:48.794,15.60
08/06/2023 11:33:50.793,15.60
08/06/2023 11:33:51.794,15.60
08/06/2023 11:33:53.794,15.60
08/06/2023 11:33:55.794,15.60
08/06/2023 11:33:57.794,15.60
08/06/2023 11:33:59.794,15.60
08/06/2023 11:34:01.794,15.60
08/06/2023 11:34:03.794,15.60
08/06/2023 11:34:05.794,15.60
08/06/2023 11:34:07.794,15.60
08/06/2023 11:34:08.795,15.60
08/06/2023 11:34:10.794,15.60
08/06/2023 11:34:12.794,15.60
08/06/2023 11:34:14.794,15.60
08/06/2023 11:34:15.804,15.60
08/06/2023 11:34:17.804,15.60
08/06/2023 11:34:19.804,15.60
08/06/2023 11:34:21.806,15.60
08/06/2023 11:34:22.826,15.60
08/06/2023 11:34:23.844,15.60
08/06/2023 11:34:25.844,15.60
08/06/2023 11:34:27.843,15.60
08/06/2023 11:34:29.844,15.60
08/06/2023 11:34:31.844,15.60
08/06/2023 11:34:33.844,15.60
08/06/2023 11:34:35.845,15.60
08/06/2023 11:34:36.864,15.60
08/06/2023 11:34:38.864,15.60
08/06/2023 11:34:40.865,15.60
08/06/2023 11:34:42.864,15.60
08/06/2023 11:34:44.869,15.60
08/06/2023 11:34:45.885,15.60
08/06/2023 11:34:46.905,15.60
08/06/2023 11:34:47.924,15.60
08/06/2023 11:34:49.924,15.60
08/06/2023 11:34:50.944,15.60
08/06/2023 11:34:51.947,15.60
08/06/2023 11:34:52.965,15.60
08/06/2023 11:34:53.984,15.60
08/06/2023 11:34:55.985,15.60
08/06/2023 11:34:57.004,15.60
08/06/2023 11:34:59.003,15.60
08/06/2023 11:35:00.005,15.60
08/06/2023 11:35:01.030,15.60
08/06/2023 11:35:02.044,15.60
08/06/2023 11:35:04.044,15.60
08/06/2023 11:35:06.044,15.60
08/06/2023 11:35:07.055,15.60
08/06/2023 11:35:09.057,15.60
08/06/2023 11:35:10.076,15.60
08/06/2023 11:35:11.096,15.60
08/06/2023 11:35:12.114,15.60
08/06/2023 11:35:14.114,15.60
08/06/2023 11:35:16.115,15.60
08/06/2023 11:35:18.114,15.60
08/06/2023 11:35:20.114,15.60
08/06/2023 11:35:22.114,15.60
08/06/2023 11:35:23.124,15.60
08/06/2023 11:35:25.124,15.60
08/06/2023 11:35:27.124,15.60
08/06/2023 11:35:28.134,15.60
08/06/2023 11:35:29.155,15.60
08/06/2023 11:35:30.168,15.60
08/06/2023 11:35:31.184,15.60
08/06/2023 11:35:33.183,15.60
08/06/2023 11:35:35.184,15.60
08/06/2023 11:35:37.183,15.60
08/06/2023 11:35:39.184,15.60
08/06/2023 11:35:41.184,15.60
08/06/2023 11:35:43.183,15.60
08/06/2023 11:35:45.184,15.60
08/06/2023 11:35:47.183,15.60
08/06/2023 11:35:49.182,15.60
08/06/2023 11:35:50.183,15.60
08/06/2023 11:35:52.185,15.60
08/06/2023 11:35:53.204,15.60
08/06/2023 11:35:55.203,15.60
08/06/2023 11:35:57.204,15.60
08/06/2023 11:35:58.208,15.60
08/06/2023 11:35:59.224,15.60
08/06/2023 11:36:01.224,15.60
08/06/2023 11:36:03.223,15.60
08/06/2023 11:36:05.223,15.60
08/06/2023 11:36:07.224,15.60
08/06/2023 11:36:09.224,15.60
08/06/2023 11:36:11.224,15.60
08/06/2023 11:36:13.224,15.60
08/06/2023 11:36:15.223,15.60
08/06/2023 11:36:17.223,15.60
08/06/2023 11:36:19.224,15.60
08/06/2023 11:36:21.224,15.60
08/06/2023 11:36:23.224,15.60
08/06/2023 11:36:25.224,15.60
08/06/2023 11:36:27.224,15.60
08/06/2023 11:36:29.226,15.60
08/06/2023 11:36:30.244,15.60
08/06/2023 11:36:32.244,15.60
08/06/2023 11:36:34.247,15.60
08/06/2023 11:36:35.264,15.60
08/06/2023 11:36:37.263,15.60
08/06/2023 11:36:38.265,15.60
08/06/2023 11:36:39.283,15.60
08/06/2023 11:36:41.284,15.60
08/06/2023 11:36:43.284,15.60
08/06/2023 11:36:45.283,15.60
08/06/2023 11:36:47.284,15.60
08/06/2023 11:36:49.283,15.60
08/06/2023 11:36:50.286,15.60
08/06/2023 11:36:51.304,15.60
08/06/2023 11:36:52.306,15.60
08/06/2023 11:36:53.331,15.60
08/06/2023 11:36:54.344,15.60
08/06/2023 11:36:56.343,15.60
08/06/2023 11:36:58.344,15.60
08/06/2023 11:37:00.344,15.60
08/06/2023 11:37:02.344,15.60
08/06/2023 11:37:04.344,15.60
08/06/2023 11:37:06.345,15.60
08/06/2023 11:37:07.364,15.60
08/06/2023 11:37:09.363,15.60
08/06/2023 11:37:10.370,15.60
08/06/2023 11:37:11.384,15.60
08/06/2023 11:37:12.408,15.60
08/06/2023 11:37:13.423,15.60
08/06/2023 11:37:15.424,15.60
08/06/2023 11:37:17.423,15.60
08/06/2023 11:37:19.424,15.70
08/06/2023 11:37:21.423,15.60
08/06/2023 11:37:23.425,15.60
08/06/2023 11:37:24.444,15.60
08/06/2023 11:37:25.454,15.60
08/06/2023 11:37:27.454,15.60
08/06/2023 11:37:29.454,15.60
08/06/2023 11:37:31.454,15.60
08/06/2023 11:37:33.454,15.60
08/06/2023 11:37:34.456,15.70
08/06/2023 11:37:35.474,15.60
08/06/2023 11:37:37.474,15.60
08/06/2023 11:37:38.483,15.60
08/06/2023 11:37:40.483,15.60
08/06/2023 11:37:42.483,15.60
08/06/2023 11:37:43.485,15.60
08/06/2023 11:37:44.504,15.70
08/06/2023 11:37:46.505,15.60
08/06/2023 11:37:47.524,15.60
08/06/2023 11:37:48.534,15.60
08/06/2023 11:37:50.534,15.60
08/06/2023 11:37:51.557,15.60
08/06/2023 11:37:52.574,15.70
08/06/2023 11:37:53.575,15.60
08/06/2023 11:37:54.594,15.60
08/06/2023 11:37:55.595,15.60
08/06/2023 11:37:56.617,15.60
08/06/2023 11:37:57.637,15.70
08/06/2023 11:37:58.653,15.60
08/06/2023 11:38:00.653,15.60
08/06/2023 11:38:02.653,15.60
08/06/2023 11:38:04.654,15.70
08/06/2023 11:38:06.653,15.60
08/06/2023 11:38:08.655,15.60
08/06/2023 11:38:09.674,15.60
08/06/2023 11:38:10.675,15.60
08/06/2023 11:38:11.694,15.60
08/06/2023 11:38:13.694,15.70
08/06/2023 11:38:15.695,15.60
08/06/2023 11:38:16.721,15.60
08/06/2023 11:38:17.733,15.60
08/06/2023 11:38:18.756,15.70
08/06/2023 11:38:19.776,15.70
08/06/2023 11:38:20.794,15.60
08/06/2023 11:38:22.794,15.60
08/06/2023 11:38:24.793,15.60
08/06/2023 11:38:26.793,15.60
08/06/2023 11:38:28.793,15.60
08/06/2023 11:38:30.792,15.60
08/06/2023 11:38:31.794,15.60
08/06/2023 11:38:33.800,15.70
08/06/2023 11:38:34.813,15.70
08/06/2023 11:38:35.825,15.60
08/06/2023 11:38:36.833,15.60
08/06/2023 11:38:38.836,15.60
08/06/2023 11:38:39.854,15.60
08/06/2023 11:38:41.853,15.60
08/06/2023 11:38:43.853,15.60
08/06/2023 11:38:44.855,15.60
08/06/2023 11:38:46.854,15.60
08/06/2023 11:38:48.854,15.60
08/06/2023 11:38:50.854,15.60
08/06/2023 11:38:52.853,15.60
08/06/2023 11:38:53.855,15.60
08/06/2023 11:38:55.854,15.60
08/06/2023 11:38:57.853,15.60
08/06/2023 11:38:59.853,15.60
